MA_Period,Final_Balance,Total_Return_Pct,Return_2013_Pct,Return_2014_Pct,Return_2015_Pct,Return_2016_Pct,Return_2017_Pct,Return_2018_Pct,Return_2019_Pct,Return_2020_Pct,Return_2021_Pct,Return_2022_Pct,Return_2023_Pct,Return_2024_Pct,Return_2025_Pct
260,60693654.95959349,5969.365495959349,,-9.986858826910538,44.850878822562045,87.24351845133317,435.4912146440209,-53.55870656211488,38.607265193768384,197.26708542463612,170.39808317055628,-53.36992213761022,56.00675960834034,45.819779531165274,-15.415581742387996
261,63701215.18904168,6270.121518904169,,-13.252166219494555,42.74541304335047,87.7343271497639,427.7294817332197,-50.071217195504914,44.58241624705692,206.67059443211193,170.3980831705562,-54.71239192531514,52.16217487137329,49.203479189082145,-15.634549834609723
262,69198936.44974728,6819.893644974728,,-11.36161871451592,35.308814562201896,102.08685621115362,414.86670925008485,-50.37414914039523,44.5824162470569,212.7806337449229,164.5614028923768,-52.45922672206551,56.069856134099716,49.2034791890821,-15.634549834609713
263,67186519.84040377,6618.651984040376,,-7.126915813899015,38.4084859833278,100.98412207443714,412.5049353544425,-53.60241582864859,45.48818130025647,209.06226257452855,163.5319082582265,-52.45922672206551,62.905785264982384,41.25379076434557,-15.634549834609746
264,65410014.16192006,6441.001416192006,,-7.126915813899015,35.138804883148424,100.99227558851726,401.32663081319873,-54.57811858337662,46.64690958577993,192.78404146093297,163.5319082582265,-48.282800121612745,63.28856546600103,41.25379076434559,-15.6345498346097
265,62451306.19509771,6145.13061950977,,-7.126915813899015,32.22834153080652,96.02437865353733,399.68455210106913,-55.89082873415372,47.1937179639633,192.78404146093297,163.53190825822642,-48.28280012161276,68.15995164034385,41.25379076434559,-15.634549834609713
266,68062143.45175137,6706.214345175137,,-4.613721752399192,30.381385652481274,96.4172130796966,406.38603244995613,-55.512178038080265,50.41121968054887,197.74427562882124,156.90466330170182,-48.282800121612745,73.15293599554582,41.10721587489263,-14.926952185249743
267,73422996.63148282,7242.299663148283,,-6.744154400342373,39.292539357678756,95.75557623796433,406.38603244995613,-58.7327907518592,53.80594048535619,204.432568899145,162.43288909317474,-48.40253548438643,81.56222147118328,41.09086641124993,-14.926952185249743
268,75453748.44269022,7445.374844269023,,-6.744154400342373,42.96529459063534,95.7555762379644,394.6380058763891,-59.2129660368215,58.66214865762982,207.80631102797744,162.43288909317477,-48.40253548438641,80.52296094202718,41.10047259789917,-14.92695218524972
269,72733917.31445923,7173.391731445923,,-6.523322485086858,46.02352869584379,86.59475911460363,378.81100229109154,-59.39820446798459,59.7610847554916,214.48593623993816,166.38796155066296,-47.86154220819837,76.20819154011728,40.4232364391252,-14.926952185249775
270,73781598.83986513,7278.159883986514,,-6.523322485086858,45.05025368438762,78.32099905155879,379.2584892091212,-58.35892312810304,63.24719082843209,220.19090544175813,159.50202619088708,-47.86154220819836,76.08742820910959,40.42323643912524,-12.559813620496508
271,83723679.68093763,8272.367968093764,,-5.03008482510422,52.425634337221226,75.28974889848945,389.85695588897016,-58.566408852407214,59.97686058558105,230.5377388662798,152.39239565873314,-44.87765030187044,75.66541615958585,43.86207453935545,-12.559813620496552
272,85751511.73845986,8475.151173845985,,-5.03008482510422,47.987083414515276,80.00131560628225,419.932362184037,-57.57519841821151,61.16660551713189,222.72803206785582,146.429039529165,-46.03491995768738,84.19475937285632,38.15302626137931,-12.695738338190788
273,91656077.34968378,9065.607734968376,,-5.03008482510422,44.829284604884954,79.54334257139548,415.7132683174982,-58.1691487666526,63.50771577100851,234.77472421582868,146.42903952916484,-47.07612246347909,85.50358217644103,45.077382182142145,-10.45155394112507
274,96498284.12456438,9549.828412456438,,-7.8533538913387435,52.56110194478734,71.77370691555052,444.00880460441215,-57.24859192305863,64.28174468873667,235.42056741960394,155.13681855283244,-50.89740318386629,87.3011987036571,48.39798315728707,-10.451553941125091
275,98999433.98965926,9799.943398965926,,-7.288106741709733,52.2642904624045,64.07378307755995,435.4592705303879,-55.66359198258869,63.59529549482534,256.54199017195333,169.87558397826655,-50.89740318386625,91.29699270868568,43.065934403737806,-14.890286084080017
276,103595783.03628643,10259.578303628643,,-5.013799565279598,51.67182240613055,59.7374374792224,385.84362618856477,-54.1507000127886,70.85424521820293,265.7776481304346,178.0106864311377,-50.89740318386626,98.82337074375877,39.88875702062433,-14.830991204538835
277,100084708.17245299,9908.4708172453,,-4.282040590018987,50.21241779830894,62.136413686765415,360.01007895464755,-54.40790190933767,74.73955065056668,261.1135215625799,180.05209003710414,-50.88111092723502,97.94486860048639,39.88875702062429,-14.830991204538858
278,106217532.7225651,10521.75327225651,,-6.519603277525022,49.92017574033565,65.8415380819162,362.68470765182224,-54.100090985231475,75.62145691598224,271.18601173823345,188.0345189752458,-51.16061259513959,97.94486860048634,32.694024977347766,-10.660039958876622
279,103882394.61252092,10288.239461252091,,-6.519603277525022,43.48159971042402,65.05830085598612,410.1221197467601,-54.88205179592279,72.71806793225065,246.78561216419533,181.053246595356,-52.83731231829076,104.94181989683624,36.45649987010351,-8.176568738526036
280,91349186.24197584,9034.918624197584,,-6.519603277525022,29.460241735790337,68.05102434293046,377.1683152399024,-54.88205179592283,77.4045567270417,246.78561216419533,188.5110476658076,-53.02755031158086,104.9418198968362,32.97500458587565,-8.176568738526047
281,98241041.56510517,9724.104156510517,,-4.379477460393111,32.32565242342289,75.7779292455198,408.7696910646347,-56.438150461851755,81.49275042252897,246.78561216419536,188.5110476658076,-52.84487953603549,104.94181989683624,26.371503365640912,-10.13004669216352
282,103942254.34945574,10294.225434945574,,-3.40042774155751,29.29423203870907,71.85482341352977,408.76969106463434,-52.50031805295372,80.57503014195939,254.30332728845374,188.5110476658077,-54.41886368527622,109.19397556763131,26.683457216618443,-10.130046692163564
283,95637996.88927868,9463.799688927867,,-2.7674351011162557,23.91837690739047,81.55510843319733,412.1499089506424,-56.087252443104575,80.57503014195926,254.02181144616551,188.51104766580767,-56.523677763559654,104.1917326278448,28.972273799571834,-7.944581854315668
284,82097476.46659616,8109.747646659616,,-5.418521519050845,17.374507550356142,89.4571843911925,415.639832369222,-58.39047542000528,73.34096185188552,254.02181144616566,188.51104766580767,-58.558536589121935,106.51887394066945,30.425280306331935,-7.944581854315668
285,76787174.8199478,7578.7174819947795,,-5.418521519050845,19.949516596968465,93.42131837771525,416.33882974648435,-58.81464641496517,73.34096185188552,247.29556919706522,188.5110476658077,-61.108800534731046,102.21791483108848,33.65533577107864,-9.867377995602912
286,81717692.73782596,8071.7692737825955,,-4.534582467826986,17.5742786445533,93.42131837771524,441.6858999967674,-55.65359082794406,73.25955563936881,247.29556919706525,188.5110476658076,-61.108800534731,100.69676134796035,28.296489435612536,-9.867377995602943
287,80517836.97336248,7951.783697336248,,-1.0368303069682283,13.513350713177141,93.28011049402222,442.6005342715663,-53.80771853772518,73.25955563936897,247.29556919706508,188.5110476658076,-62.49165269347361,96.92962111340442,27.393151549034943,-9.428654035440198
288,87244115.71198624,8624.411571198623,,-1.0368303069682283,15.086210263692923,96.0581224767165,453.96185936499495,-54.89151146772975,73.16987980045555,247.29556919706494,188.51104766580758,-62.535205665363655,96.92962111340447,30.551694153089738,-6.4453617058408135
289,79414013.64819142,7841.401364819143,,4.032839306514435,12.410764772866735,91.0519484270244,439.9756936087501,-55.606652098429606,73.64973113812594,250.22883030462023,176.40098822200093,-62.535205665363705,96.91387220333753,30.551694153089805,-8.41434959337074
290,85327312.84399794,8432.731284399795,,6.6320183567387225,10.184809034790177,91.0560261331258,451.1974889824777,-51.709516742533566,73.64973113812603,243.32568945672648,176.40098822200088,-63.01478434789842,91.19904044304408,33.80978974413043,-8.414349593370718
291,92751193.3679405,9175.11933679405,,9.985418504535959,12.198309321277701,90.39600712128271,442.53811025944253,-52.796808966789264,80.1412178513079,251.63629195911534,176.40098822200113,-63.29887114821513,95.748081270197,33.809789744130406,-8.41434959337073
292,90138363.42697915,8913.836342697916,,9.985418504535959,10.170860211969512,85.90615243936502,425.07993465648025,-53.73919313369178,80.14121785130794,238.40465539777807,164.2128679147687,-59.75202376314117,106.14452635778466,37.86698781905184,-10.587982018717689
293,80418699.26176946,7941.869926176946,,9.985418504535959,9.530743328726277,85.90615243936493,433.90404706472873,-53.9060434924134,80.14121785130787,218.37049767460175,156.29990068382313,-59.75202376314117,106.27590207182726,33.72177907012674,-10.587982018717712
294,79782673.59864661,7878.267359864661,,9.469861855295946,9.323298739088548,90.46154357894831,414.81017019614256,-55.50876515729157,75.5053679658107,217.78636251599391,156.29990068382313,-57.73173917004731,106.27590207182722,37.13223121802969,-10.587982018717678
295,76374315.46620417,7537.431546620417,,9.469861855295946,5.574159424378111,94.87575080563597,424.6773983169403,-54.80587454926107,78.20298762197149,218.45719100494523,148.3663851208986,-59.62646506514497,104.96132100159694,37.13223121802955,-10.587982018717646
296,63794752.7159695,6279.47527159695,,9.469861855295946,1.6500106943258874,94.87575080563605,401.9564737219628,-55.73024240575491,73.89180029045859,218.45719100494517,153.99478599118504,-60.13240766336618,100.84125224579581,31.470454175737107,-10.587982018717689
297,65753657.15433718,6475.365715433718,,6.63150343219141,8.878733231060188,90.63325712532719,402.4766677698194,-54.13602518866223,73.89180029045865,210.92092692530326,150.29922404871257,-60.64267386251807,105.09741950195388,31.396135094801213,-10.185154189580325
298,58476578.88198197,5747.657888198197,,4.357184792317259,10.43414370578959,86.8583411426475,419.30736287401504,-56.121361776237464,73.89180029045848,203.97470035991364,150.7377959056189,-63.56209891710702,109.52361382827785,31.396135094801213,-10.368460148812641
299,59373134.6380097,5837.31346380097,,4.357184792317259,9.560917215524011,85.38777630254262,426.0282043307392,-56.071432767364286,75.81665064694731,204.29696349308074,157.88245067907684,-63.524599717934315,103.99745905245301,31.737588104051362,-10.36846014881263
300,66598490.38267941,6559.849038267941,,4.357184792317259,5.922116796792309,85.14856626860391,445.71230452876523,-55.44567746431783,75.81665064694738,220.63804406928594,163.3485838563211,-63.6950647806149,103.99745905245284,35.80761200802836,-10.36846014881262
301,61490233.666259564,6049.023366625956,,2.131622361610952,8.443128466229455,80.69784621987273,460.5059441697894,-55.44567746431783,70.93403417160357,228.34636635943846,163.34858385632117,-65.98756289169691,94.12410290125794,38.09196907938359,-8.705744503999501
302,55248228.8948438,5424.8228894843805,,2.131622361610952,8.443128466229455,80.69784621987273,436.5778937927762,-54.065543567589636,70.13990640755492,208.53380709006782,163.3485838563212,-67.56738887028084,98.15180558401207,38.091969079383524,-8.70574450399949
303,57820221.65565946,5682.022165565946,,2.131622361610952,9.310673493959353,98.41929311762745,437.89190767950765,-54.630886806289425,66.17518935230102,197.09747413220276,159.48957667902874,-65.50349962869056,97.06651030277493,34.52449699551339,-8.70574450399948
304,57339903.06359757,5633.990306359757,,-0.6716919489066497,13.649060005830815,93.73733292103515,433.30779256675527,-55.42831335914832,65.76895712535358,215.31213814191355,159.4895766790287,-65.5034996286906,93.68100324339494,33.3209579137167,-8.70574450399948
305,48003123.439241625,4700.312343924163,,-0.6716919489066497,12.487752002861052,86.68173099087142,430.8773784063777,-55.428313359148326,58.20352583863671,208.99619704312394,152.9245722803412,-66.42306056597067,93.68100324339493,32.49644079914593,-8.70574450399948
306,54227428.88998481,5322.74288899848,,-2.9437988245514135,12.48775200286103,91.00833588205191,466.60913134701866,-55.17232530978854,55.154097490811196,214.17170100740023,161.41051428855286,-66.67508842773672,93.08266993524721,36.76878398226731,-8.703162506841956
307,51838715.701914296,5083.87157019143,,-2.9437988245514135,11.842478244480436,89.47413238099122,476.5632280670995,-56.09195323465275,44.659551492174174,208.8375938892296,161.41051428855292,-67.5037210098642,102.07132128975714,39.040553902485506,-6.6309272224672755
308,48603561.34722057,4760.356134722057,,-2.028174285160411,9.206130413812708,89.0135904076089,465.5216356574938,-56.03511893740774,44.758830516491386,194.5521877566239,161.41051428855292,-67.02134276521198,102.56473460348485,39.04055390248562,-6.6309272224672755
309,50307099.41618933,4930.709941618933,,-2.028174285160411,10.677855089965128,75.90079211071132,459.15325024618505,-52.20740175716274,51.86131760369763,194.2253010227776,152.6475256976406,-67.25081276627338,102.56473460348485,41.155697267003234,-6.630927222467287
310,45881027.31620943,4488.102731620943,,-2.028174285160411,11.323418296542464,72.41760810851903,476.7751342777425,-51.33738686968261,44.25252490169884,200.916467239623,146.6163840447702,-66.86320334738157,93.26942707115941,35.79813202153055,-6.630927222467264
311,41206511.09137741,4020.6511091377406,,-3.9682104379295535,11.323418296542354,69.00339804696418,476.7751342777422,-50.01625135810652,44.00066813020966,194.3797732041753,146.5406154683881,-67.24202781042396,89.1574620288428,34.38139395612014,-9.093922146103983
312,40064968.99249445,3906.496899249445,,-1.1039117784166774,8.907523252920724,61.35278535356179,479.8195424864638,-50.05319099072063,46.51130247743849,193.79930125050987,146.54061546838818,-66.14695320250901,87.39855194715689,30.07189763292919,-9.093922146103983
313,37634904.50437869,3663.4904504378687,,-0.7938926930826207,10.885611294586583,61.23834452207173,447.641242744596,-50.11983116284774,44.60817486514219,201.42877657943131,147.74704669218974,-66.82940036393272,83.38721736055814,30.071897632929236,-9.09392214610395
314,42264732.568500794,4126.473256850079,,1.3696573445820315,14.190938633866711,61.561304927597774,445.8630962035931,-50.16649798747485,44.6081748651423,208.85367669418957,153.24974213739307,-66.47810332795444,75.77492232584827,37.12699497099632,-9.09392214610395
315,36473129.11856421,3547.312911856421,,3.9068866038679317,12.586863708428364,61.07710521252998,425.86638061214785,-50.16649798747487,41.10561622289195,208.97199301791906,153.249742137393,-68.3840331418654,70.70650181019167,37.12699497099629,-9.610408242379066
316,29387280.802666403,2838.7280802666405,,2.5713225087025338,14.137139052632408,55.842285218063466,428.6348318364724,-49.284246138446186,31.171824062414522,199.80548469606632,141.95498069782033,-69.12189805032143,65.8279052029682,36.4209790669453,-9.610408242379053
317,32692018.902893186,3169.2018902893187,,10.61131434118483,13.920148293977208,59.16426263033689,413.9906381129851,-49.39592229662668,39.40159481634655,198.20675519229337,143.25154610182213,-69.35314079573287,62.48878360429273,33.487316438025715,-6.767963506934926
318,34647591.49793267,3364.759149793267,,10.61131434118483,12.95363931653375,59.773050625454125,429.4049252204581,-48.3598027695306,42.894751750114764,198.58628478932175,147.03256652301744,-70.82307849033174,65.88567647874824,33.48731643802576,-6.767963506934871
319,41636741.93257432,4063.674193257432,,10.61131434118483,8.923576635984954,63.32875841633832,446.5071958771161,-46.735975225675034,46.52816429440525,211.72593347328385,147.03256652301744,-69.4459544388486,69.38795269663869,33.50517555408703,-6.767963506934893
320,48450127.401279375,4745.012740127938,,10.61131434118483,20.38419348939664,63.32875841633834,503.60206370034393,-47.64098954178068,52.258626462367005,211.92389251975254,154.9712282491026,-70.50767761512655,58.572226863488794,33.505175554087096,-6.767963506934905
321,50871527.072611086,4987.152707261109,,10.61131434118483,17.990085867405845,63.328758416338225,514.9873995289133,-45.805040396989625,65.88968160765745,196.123699492553,147.70511710968668,-69.92451836484018,62.55439721165534,29.103473578957285,-6.767963506934882
322,49587117.19100194,4858.7117191001935,,10.61131434118483,13.39587234459485,55.36682029171869,550.4153401929436,-46.85708088871149,61.76675647172007,195.57216089482833,147.70511710968654,-68.09765357432546,63.02887016089282,28.185087164643875,-6.767963506934871
323,53561088.798503034,5256.108879850303,,8.798014106083475,9.903862877001512,62.84631579292061,552.4969079032184,-45.60243435965734,52.56283496772567,208.77694131498475,156.63466664455794,-66.08126019173088,59.3221272626582,29.34927074525051,-8.295448941944683
324,47053156.13214936,4605.315613214936,,11.519519604734786,10.56914282783521,63.084743780904454,525.2594213032108,-47.74812405463484,44.75173579512879,208.77694131498475,161.1291378160932,-66.14243768387087,55.80208566369542,26.848296998664956,-8.295448941944672
325,42660253.6285265,4166.025362852651,,13.949654830081016,11.644718147172139,59.791290594068805,519.157039563766,-51.412648420134055,37.856728215875535,211.1065919039444,157.03812106520857,-65.91388603637671,59.59061598052735,26.84829699866502,-8.295448941944628
326,47081471.76934551,4608.147176934551,,13.949654830081016,13.44626293431881,59.70485378482944,510.6354237422967,-50.57728309913959,37.43152849974874,219.17732015193877,157.03812106520866,-65.19330722901087,66.96573538810352,23.127710433421278,-6.339118891940066
327,45981130.2959195,4498.11302959195,,13.949654830081016,13.413516156904514,60.58702603975246,500.23163861249304,-50.57728309913959,34.331590865622076,218.299093796001,157.03812106520866,-65.79309476020406,71.20353189443935,23.89392652132487,-6.3391188919400765
328,42984774.55111857,4198.477455111857,,9.822542769052035,6.590712996983306,61.06179124743032,497.8555567039636,-51.62728737923543,37.713874624259546,220.63479059812735,157.0381210652087,-66.59263578518184,79.04358357986713,23.9850901405537,-6.339118891940032
329,46009220.903617635,4500.922090361764,,8.97339939712638,4.486849770678036,64.48037480277678,539.3173589013135,-50.491612896517694,39.60143705828229,220.6347905981275,157.03812106520866,-66.490562290531,75.2935181578773,22.62078033656314,-6.339118891940054
330,57943618.016438,5694.3618016438,,11.581805233759713,12.321822800324966,71.95715201510093,434.95731779520986,-50.491612896517715,64.99137334045344,236.9215142273525,166.02804333093545,-65.80273561836476,71.57430646505287,24.91387186596976,-6.339118891940054
331,55249101.815378,5424.910181537801,,11.581805233759713,6.757248736748256,75.43173630477278,447.01820678752995,-50.491612896517736,62.71771861491642,236.92151422735265,156.72751914476484,-66.99974464829953,83.57389188599502,24.91387186596976,-8.341901333714741
332,54145608.57991656,5314.560857991656,,11.581805233759713,10.778764518965112,75.43173630477271,460.65348432399827,-51.308843449707354,63.048311298002325,226.79653665021684,149.00595509876752,-64.99463622399821,71.22299404603886,25.484345782269035,-8.341901333714752
333,53051234.410930976,5205.123441093097,,10.53898462409839,9.94427288417068,71.78588269582511,464.26658455630826,-52.53737357295143,62.29218815472024,244.28681629501673,143.38063750665788,-64.59373477130468,71.22299404603874,25.564467382754287,-8.341901333714752
334,58354364.465644255,5735.436446564425,,9.81848462280408,17.920232320935536,77.63390669553092,466.8694617173587,-50.40195793445172,62.29218815472022,253.68552885579763,142.2365847070052,-64.63782639807559,67.69385532512669,19.38630819855005,-8.34190133371473
335,50226484.41496819,4922.648441496819,,9.81848462280408,18.142723325314613,71.18112697934065,468.4550064249126,-52.02003023148571,66.19084369157864,240.32151389556313,136.17410952321683,-65.4256035665231,67.61407287030158,13.779381869530717,-5.8585312768954845
336,49705774.04366094,4870.577404366094,,9.81848462280408,17.84776322361723,71.18112697934052,502.2957729628211,-52.02003023148571,66.19084369157855,235.6318650872677,127.52119189647964,-66.85394296732123,66.82582678831692,14.985976616238883,-3.782910903351977
337,38741822.45014731,3774.182245014731,,9.256753243659332,19.118561671678936,69.95314185036396,533.0828074204674,-55.663123521782865,66.19084369157864,235.63186508726778,104.61144818524915,-68.52742509253143,54.438579275454835,13.22735812556115,-0.6522929460714866
338,39467618.84665972,3846.7618846659716,,9.256753243659332,24.46959066440182,69.80296928215482,534.7277124088932,-57.14194651931032,61.9140001524491,235.6318650872677,93.63266566719585,-68.62780787080919,70.13109118908693,12.60341870272379,-0.6522929460715088
339,36076804.82767417,3507.6804827674173,,12.33251072051742,24.469590664401842,64.94106997437036,534.7277124088929,-56.08747095336108,56.168254823764464,221.18648582476425,94.219439869308,-68.98988234038963,73.82313234547114,9.877917585961548,-2.727405868449595
340,37150180.07912514,3615.0180079125143,,12.33251072051742,25.67691373938079,64.5120944997946,567.8951163790671,-56.99544740940359,57.75122095017231,206.41186437150964,94.86720987016919,-68.11482406342031,77.522635277978,7.381456774861261,-2.7274058684496394
341,37169997.26480747,3616.999726480747,,12.33251072051742,26.38695280005523,60.778049855196635,567.8951163790672,-55.89748829517374,66.83027174417926,204.6435595217202,91.66828388351853,-67.37586744061628,69.7309631043021,5.360740029794009,-2.727405868449606
342,34381402.07100615,3338.140207100615,,12.33251072051742,26.37918531998349,63.06066857784869,583.174022315333,-57.216779054323695,62.399043530228695,210.99086732478068,79.22429872694374,-67.02979752550921,76.01074378737805,-0.5489797073322533,-2.7274058684496283
343,30685981.634579003,2968.5981634579002,,12.33251072051742,22.082431278700444,58.115157354751325,583.1740223153332,-57.14878283540178,62.399043530228624,202.29169214269552,70.88759400829213,-67.6185524945026,84.11914056474117,-0.6409421449220187,-2.727405868449606
344,27865753.28423424,2686.5753284234243,,8.978790674634496,19.664957391993433,58.17550122770277,525.7438735379486,-57.1487828354018,58.99398738525012,192.6554524800486,74.70835515793605,-66.2653129371156,91.85390131793471,-1.5594548240716266,-2.7274058684496394
345,30396441.26057107,2939.644126057107,,10.137925623351784,19.750105118715577,58.175501227702696,506.24217277100786,-55.25642603714485,58.993987385250165,192.65545248004887,78.79741282790158,-66.24184614496026,84.97136855376384,6.297160234218135,-2.727405868449617
346,32588861.460691217,3158.886146069122,,6.849725559044528,31.27459021431609,50.72845502487462,513.1200021160402,-54.10060569186841,54.92157514274645,182.54196798361275,84.98581482652318,-64.62651237808241,84.97136855376375,6.282370806891113,-2.727405868449606
347,34066837.75677665,3306.683775677665,,6.849725559044528,33.4363708486938,54.00196387895782,498.84495396311127,-54.10060569186837,56.4265799560995,196.83634529919325,84.98581482652317,-64.6498242529698,79.57192033314435,6.426560315830265,-2.727405868449606
348,36426442.625552654,3542.6442625552654,,6.849725559044528,33.94921510150519,50.95242003977059,496.87259831059356,-54.91066387259323,59.88243584557657,206.11894191346826,84.98581482652317,-62.4164823664227,79.44401673093378,5.477862833093461,-2.7274058684496283
349,41000273.8295273,4000.02738295273,,6.849725559044528,31.289528377489862,56.4628066932799,480.85393487395083,-54.910663872593226,58.167855254535894,217.6628212044812,93.99116378479408,-62.41648236642272,83.72167709727127,8.94730135992614,-2.727405868449606
350,42184172.3589245,4118.41723589245,,6.849725559044528,34.17397699037343,60.572400577339366,496.52668009895206,-54.910663872593226,57.565374724142316,210.57614559771943,96.96323775776479,-63.183353675940346,83.72167709727127,7.429618440272723,-2.7274058684496394
351,45823371.48823716,4482.337148823715,,9.290710810864432,37.36332201655448,57.6786551754189,520.6825383528138,-55.089571126727236,58.2343764541688,212.1534295874357,92.29012676233108,-62.15555244298112,83.72167709727134,8.109624957861028,-2.7274058684496283
352,48715865.24279431,4771.586524279432,,9.290710810864432,36.415988761267926,66.02775293950441,519.5187198907583,-55.49974135829011,62.83736551930013,224.27591550532867,88.22534914523533,-61.89271680528996,79.81750235569645,8.109624957861051,-3.044365404026028
353,47091548.15523751,4609.1548155237515,,9.290710810864432,42.561161386785365,66.46466807881882,546.1927487882751,-56.39261306335223,62.83736551930008,216.40803574396745,88.22534914523534,-62.59718201061333,79.72901916700317,1.9386822447231555,-3.044365404026006
354,50824685.51478827,4982.468551478827,,9.290710810864432,48.8904100299425,62.96648480017877,543.0858174323596,-54.53993008717464,65.37068139024993,218.3673389939357,83.49744494036247,-61.63526759037092,83.09408918588454,-0.36066990686192124,-3.0443654040260504
355,54542711.71964854,5354.271171964854,,9.290710810864432,48.359606429122735,61.76289185483028,543.0858174323591,-54.53993008717457,70.00777429694361,225.75599946862107,87.49990442609132,-61.23659640849055,77.57683421402358,4.738813593599089,-4.987279820623092
356,48111303.04577197,4711.1303045771965,,9.290710810864432,45.42179244042715,64.84318284190009,533.1444168963592,-53.976048623529934,70.00777429694371,216.95015572768398,87.4999044260913,-63.76338742090388,73.81200436603055,4.233371586945189,-4.9872798206231135
357,47512091.32743173,4651.2091327431735,,9.290710810864432,47.35289023723583,61.345127880818296,533.1444168963593,-52.808651746203786,74.41647293297831,205.86626105244306,81.90802561744877,-64.97047695565085,78.81951483129663,5.959376171299047,-4.987279820623081
358,49155944.165926196,4815.594416592619,,9.290710810864432,47.35289023723583,65.44566579413794,505.1414719925417,-52.808651746203836,78.78903625961064,209.17055240033272,81.27018529700598,-64.35097758518269,74.67268102185747,6.606601261149891,-2.8735885343008194
359,45697897.3666957,4469.78973666957,,9.290710810864432,44.651959942520335,65.93952692052632,505.1414719925415,-55.206076173877136,78.78903625961071,193.3696773104407,77.46395912072109,-63.13759404540353,78.56821855142798,6.606601261150025,-1.6159811640157895
360,50489964.7687772,4948.99647687772,,9.290710810864432,51.54322406396794,61.455582040726654,521.6413701829891,-55.25747750520274,75.97877664913446,193.3696773104409,79.5134186303094,-63.459096414442584,86.4686893701107,9.267161465846252,-1.6159811640157895
361,52204200.666728124,5120.420066672813,,9.290710810864432,57.8689101263135,64.93375947408906,521.6413701829889,-54.13768054009852,75.97877664913439,193.36967731044084,82.2349387251324,-64.28048205097856,86.4686893701107,4.370286982286453,-1.6159811640157784
362,52136299.72229095,5113.629972229095,,9.290710810864432,65.21463274816308,59.2234339471521,524.3376460054695,-55.72266874979104,74.66807623504835,191.69311948220712,84.08601641240463,-64.28048205097856,86.46868937011067,6.734276697761166,-1.6159811640158117
363,49238796.355843015,4823.8796355843015,,9.290710810864432,65.21463274816308,58.99334227959845,502.053460225033,-57.52424770198819,72.01051449976279,191.69311948220712,90.1993548342572,-64.10813835014847,86.46868937011077,6.73427669776121,-1.6159811640157562
364,45107701.7012749,4410.77017012749,,9.290710810864432,60.0071555449702,58.75883882490876,502.05346022503335,-56.830200523152165,65.14230396594168,191.6931194822071,88.87229419387515,-64.2962301885774,87.39782039586161,6.734276697761099,-3.7856739951078744
365,44850157.243980184,4385.015724398018,,9.290710810864432,60.0071555449702,51.874228719361206,502.05346022503284,-56.836931911753844,65.05024284694179,191.69311948220704,89.85516205630739,-63.43411062650788,89.33256050641734,6.734276697761166,-3.785673995107841
366,49503116.39781537,4850.3116397815365,,9.290710810864432,56.53117016242655,51.87422871936123,519.7279902842597,-54.97738801282388,58.05755462490514,192.68764701582813,103.22216415340941,-63.41372553172897,89.3124971837156,8.994513116518688,-3.785673995107852
367,52634399.55500393,5163.439955500393,,9.290710810864432,56.251150180025114,55.40216467408654,519.7279902842594,-56.41100676054482,57.68980787147344,192.9981460144949,109.5786435603431,-61.496617433154846,93.28042838680697,3.7314116683333953,-1.7764533181076847
368,59049074.18810835,5804.907418810835,,9.290710810864432,56.251150180025114,51.66737655805,519.870358304081,-56.5535126640657,59.74892442122082,203.0863244085929,115.51665040818504,-60.5846761502892,102.68852565260272,3.386520487140854,-1.7764533181076847
369,62295258.504854925,6129.525850485493,,9.290710810864432,52.61007846967729,58.55407189826383,544.7149993924681,-56.55351266406572,63.72627022549842,200.39307011216968,115.51665040818513,-60.584676150289255,98.22341139290099,3.386520487140965,-1.7764533181076958
370,50531200.30661886,4953.120030661887,,9.290710810864432,52.61007846967729,54.79023314033067,512.014024637245,-56.55351266406572,56.015524972005636,194.41656441086258,121.22042598526015,-64.0908408910475,102.31354426155983,1.5155245891183666,-1.776453318107718
371,48520490.29839941,4752.049029839941,,9.290710810864432,53.430562762525,50.62248601773405,490.58041176762214,-54.27606882485569,54.559187816536834,201.0530854553658,116.1869313958495,-64.0908408910475,100.19313695658445,0.15675879110521596,-1.776453318107707
372,46534150.06709612,4553.4150067096125,,9.290710810864432,57.85673086888028,46.28002169312164,460.5779258245969,-53.50733708671538,45.52538813075693,201.52010067718945,116.18693139584954,-62.925452421278585,100.19313695658441,2.304531672197707,-1.776453318107718
373,42172524.91811477,4117.252491811477,,7.572303408177872,58.413347586694655,31.904911077855292,459.7279213881682,-51.95161761667635,43.85023485730177,201.69694220846912,119.8714875479562,-62.92545242127857,96.14393665061596,1.9751278787135451,-1.4117288182351584
374,43499086.52548119,4249.908652548119,,7.572303408177872,54.668713999750615,26.21130982115847,495.09042273305175,-52.94319305360722,43.850234857301885,208.64688913743615,119.8714875479562,-61.37852020780563,91.98707759672828,4.523209164045139,-2.2271065446808014
375,41075666.85456258,4007.566685456258,,4.840975391954627,47.16344360483258,26.62130304644299,481.03843373192774,-52.03203945680552,40.35025966543064,208.64688913743623,119.87148754795633,-58.605182194062344,90.10515715020746,2.940993320346963,-2.2271065446808236
