n,m,final_balance,total_return,2015_return,2016_return,2017_return,2018_return,2019_return,2020_return,2021_return,2022_return,2023_return,2024_return,2025_return
2,44,522218133.3656441,52121.81333656441,44.4869007975198,135.1831093512844,676.3468628217048,-37.68732127797608,72.69350215850905,280.3929539957733,207.2900948624166,-53.020553707428,72.17451628215143,132.45455240957526,-4.411771439359247
2,45,592242395.6987567,59124.239569875666,56.999574157971544,127.89310670302557,648.7856556196908,-31.032532585820547,75.83001044463202,263.7923961241538,207.2900948624166,-51.59463403244315,74.57381069295906,132.45455240957526,-4.411771439359247
2,46,587537585.8420366,58653.758584203664,56.99957415797152,129.27149242905185,684.8623222438733,-30.40046076529368,68.80354197268828,282.6701544235838,191.0796711319843,-52.030342236029156,74.22930271517517,135.22411110597372,-4.411771439359258
2,47,462815496.76151806,46181.5496761518,52.13526479788375,138.1706507838859,702.9239617935206,-48.340961304913435,97.81209567562632,282.67015442358354,169.66550408158452,-56.637949046412,89.60568748535542,130.74918641717446,-5.96930537454824
2,48,444158867.8959168,44315.886789591685,60.64402877254827,128.28919466079446,792.2216777024731,-50.79897065700838,85.18639761689259,268.88895410955473,169.66550408158457,-56.97369754096562,89.50157718034473,135.80033857645418,-7.886169996560744
2,49,427970160.7286475,42697.016072864746,58.82083774391389,130.51207424101148,837.2895533494582,-52.634862421527885,102.2250581606984,268.8889541095547,169.66550408158457,-61.24430287534661,89.50157718034484,128.79963422389932,-7.886169996560744
2,50,376557708.03693646,37555.770803693646,52.98055780361048,126.48579721471096,821.6168427852541,-51.4196408796616,101.71830781918376,260.12905810167604,170.83053577898912,-61.29377585650187,88.59820480136294,128.94021392801451,-7.886169996560755
2,51,368524559.7233712,36752.45597233712,52.98055780361048,128.2925452925372,798.1652749228144,-51.4196408796616,101.71830781918372,279.2775208873606,170.83053577898917,-61.906015027154425,88.59820480136295,120.05225655689573,-7.886169996560732
2,52,342589239.9363637,34158.92399363637,52.98055780361048,127.30568990942821,820.4751618373855,-50.08732620109231,100.55951948438508,239.86706282614,171.2763196117582,-61.45817730299945,82.38766385044767,120.05225655689568,-6.457349002242852
2,53,236605923.57543766,23560.592357543766,44.27253629244454,107.59236655196452,708.5896150096044,-50.08732620109233,104.08057668117601,224.66306323589382,167.84490792422534,-62.43797406643468,77.86574770504795,117.95003268593463,-6.457349002242852
2,54,271089863.1943665,27008.98631943665,39.825705149414794,107.59236655196456,740.7973215619764,-46.60027367469106,102.6808837744122,211.9775485129837,167.84490792422545,-59.99119658351564,77.9643837091504,117.95003268593467,-2.2641873364609544
2,55,347117109.9963206,34611.71099963206,45.16963841011257,108.13722840643175,761.4060268504401,-43.825751185533726,122.5311654555385,238.68711813593075,133.16935525015955,-59.225996989180715,88.43576498276056,122.16630508272183,-2.2641873364609433
2,56,368967439.7215425,36796.74397215425,43.66658376847972,96.8143272603152,723.0990300801407,-43.82575118553373,137.56746307496746,238.68711813593092,129.1744956672024,-54.5207623786236,88.02377071384,126.14601471387931,-2.2641873364609655
2,57,305933354.42366856,30493.335442366857,40.546561055539485,82.59859338695337,702.5690329514734,-45.12986302686597,137.5674630749676,238.68711813593086,135.11665147637305,-52.03994874924699,80.05630087387632,116.60234984086352,2.5700232378001564
2,58,234495915.4489422,23349.59154489422,52.78552211097283,80.32259820460965,717.5880114286949,-46.22526563003644,119.0329154126219,236.86970929963223,112.74957666700476,-54.75075851017892,79.67774560524468,98.27771687711054,2.5700232378001564
2,59,167483369.41236696,16648.336941236696,50.857276184567326,76.66455489740966,664.8166986270076,-59.382876844976096,114.54245143343398,230.20375038875548,118.27928536154771,-53.247471470916906,82.51269668486458,100.40702967326331,2.5700232378001564
2,60,177979723.90052748,17697.97239005275,46.675034925763306,72.00794105957877,724.5354612404109,-58.417519836786866,114.54245143343402,220.46151188070388,129.93512227064053,-53.13749133474752,76.57522273734278,105.60127103112032,2.5700232378001564
3,20,101921848.87526993,10092.184887526993,10.717582155799965,68.22147242035462,890.5257531943919,-26.448888432591712,55.12219759530845,260.0054379045926,44.264645554182856,-49.74636220086216,37.809567826130944,81.01777167736309,-5.877446126277119
3,21,118123265.87927051,11712.326587927051,16.091046394744012,70.7368393921153,911.1388651171189,-25.460321950466458,70.79239964415538,259.9155823859967,29.367273014136575,-52.92489278823154,49.64561979797788,92.28520844346045,-5.877446126277119
3,22,91506496.55740286,9050.649655740286,15.983600928863929,71.71249997458655,1112.7552781834281,-27.16370106716849,81.69467038861826,249.2933793222965,39.00340899964871,-57.20527675947448,36.086750144329585,89.4562474767677,-3.176028029316502
3,23,130045401.61710364,12904.540161710363,15.98360092886395,71.71249997458654,1033.3316190480348,-25.261115981588368,96.04204665133685,303.81864751319904,56.53252504920461,-59.62768924809077,42.149132447071565,94.95851447621992,-3.1760280293165133
3,24,136232780.2490993,13523.27802490993,31.14228773923562,82.58530722423458,1055.778669040029,-28.08981665731478,97.3792628025137,276.02346601485306,54.78643832510246,-59.774849003779615,48.24847622496804,82.36083883948307,-4.580022277551876
3,25,143263492.90711764,14226.349290711763,33.86858954724499,103.33775148906356,907.3655615140817,-31.31640978992627,83.07942741371225,299.73820362174115,81.3589530244893,-60.8896379925175,47.7297105226836,90.73603742594953,-3.066855744969832
3,26,154987628.41308925,15398.762841308926,29.75916045386715,91.73597366239467,830.6548696225093,-28.375194830435856,76.30778064148076,301.3964488130695,101.77892448900363,-59.12329658405506,49.349781844967055,97.07996795771498,-3.735323782001876
3,27,172734949.98274344,17173.494998274346,31.9335379918418,104.51273185079688,735.744389711835,-30.80038011911588,79.42775163337039,298.9232308319022,107.31075405225923,-55.38349148838535,47.790369482269,100.1668676880202,-3.7353237820018648
3,28,181410405.9821711,18041.040598217107,26.764115101554253,100.05550670854588,808.0124349375214,-29.216876581978056,90.96362980057144,272.18730054324413,113.54816629310132,-57.26475347408213,52.14923677619665,125.0627344046634,-3.735323782001887
3,29,182507106.54300785,18150.710654300787,29.29880794013451,101.86534519258701,756.9530377775503,-29.044216443453774,91.47531566789576,276.1682880232205,112.98158164121865,-58.27305713155808,57.79064215090628,123.37234155443588,-6.680575196057692
3,30,166859013.6760094,16585.901367600938,31.46850777460324,106.54176245573579,756.9530377775502,-33.76584282743741,84.96574968364878,248.47029238708734,108.42832078703223,-55.13172056253115,60.25514956334936,110.0114190388359,-6.68057519605767
3,31,236263858.44551054,23526.385844551056,32.929602229224365,117.74144976296822,824.3252216149374,-33.75839687067806,83.94879309479472,276.4459461815538,143.9693021844084,-52.81840331812053,56.51867421204442,100.72607375813045,-6.68057519605767
3,32,298505494.8063574,29750.54948063574,30.370970993174428,130.7961395706199,802.2460494945573,-34.45831962087814,97.69709158642357,270.6950648733529,142.97223462890406,-46.831030756235194,60.47263180871436,101.99180902135798,-8.82875806295923
3,33,347869419.3279685,34686.94193279685,28.681423651145586,153.2575097802924,814.5429053196813,-31.46253601131912,97.10428800015778,270.69506487335275,147.82106893112677,-48.66797919353206,54.11447288789945,112.45971786493696,-4.802552244606528
3,34,447748270.3926267,44674.82703926267,34.1344015374706,154.97693429792437,831.086975859578,-28.5872648258677,97.1042880001578,268.20121672248723,156.3926945923889,-47.0168674161003,57.67964328293856,116.83980227248551,-4.802552244606506
3,35,451283091.00462955,45028.30910046295,29.355253332244224,141.0589763527414,817.3357645166896,-29.96804994840333,101.15083103382054,293.5344927453479,147.27020917185678,-48.36647661983105,57.67964328293851,135.92638147115488,-4.116715540466731
3,36,571400489.0181804,57040.04890181803,42.67770139607465,150.5482950948255,871.0203989906644,-33.1804650208392,101.70482681283217,293.9891274796374,161.61326390748667,-46.2546523448637,57.273030152647245,131.31903175717093,-4.360369819203558
3,37,498495962.5209884,49749.59625209884,41.276152266447184,155.57240086656458,799.9226165169252,-31.469073456550245,89.83990855213952,288.9433894193074,161.61326390748653,-47.72682158638154,59.06036279079523,125.59317950001217,-5.002805529544052
3,38,582874761.3668324,58187.47613668323,29.41866879695536,163.8565684701593,799.9226165169248,-39.037754431215866,89.83990855213955,296.33483540997145,160.4196851167817,-46.900434395186096,66.04961447574755,124.55301962211158,-5.002805529544063
3,39,416940080.3523947,41594.00803523947,34.55028451785773,135.37176427607903,824.7790481877755,-43.69537879527597,74.08213579538409,289.2986181984618,134.74186138915562,-45.94342835773504,68.19426786818312,124.55301962211149,-5.002805529544063
3,40,433203837.9280799,43220.38379280799,33.41087292988971,135.98631196348384,718.6844267340373,-42.12045530521665,77.37965804999496,289.2986181984618,148.44694648469542,-44.78912166191817,66.57203037711268,124.55301962211153,-5.002805529544052
3,41,474308690.32739955,47330.86903273996,38.24605248875292,135.98631196348393,718.6844267340371,-41.21570015457713,78.6316328630193,280.38791376105274,168.78793331725794,-45.38422629567845,62.84679588176216,124.55301962211153,-3.5292593111790227
3,42,463910475.50877273,46291.04755087727,38.429646183957146,137.72278088263317,717.8478028285042,-37.941824390295956,80.86856805804584,281.49740652701666,168.787933317258,-51.01531187150052,62.676954852781485,125.79818822051472,-3.529259311179034
3,43,395562518.2582194,39456.25182582194,37.41550958187687,124.79646401110855,715.6112090194929,-41.622399782830755,92.6696727135194,258.0879926779057,168.787933317258,-50.93779043908191,61.87132753152807,124.55060057356286,-3.529259311179045
3,44,492550102.3663723,49155.01023663723,50.417756777664955,131.5571745109094,745.8724022870005,-48.11339281702065,106.41917557978017,255.6206501791336,188.54671041334052,-49.04839913007858,52.42274775973244,133.78614946812078,-3.529259311179034
3,45,396238861.9945303,39523.88619945303,49.85292319943877,136.23509722830147,748.3728026708153,-48.52337598947204,87.09408254019029,247.02475186657037,188.54671041334058,-52.45039290071383,50.77724940806654,131.86663810416408,-5.237785271759354
3,46,419326164.60291743,41832.61646029175,53.31106758096431,126.01019598103625,734.6082804333653,-47.78227727494063,86.48677506150662,272.1653071847936,183.92803827131692,-52.660810456808896,55.4043228019476,130.05797843445097,-2.556622785392415
3,47,485861759.1329655,48486.17591329655,59.10159351477764,135.96614820593885,786.0116948460268,-47.79942863215134,74.58393511720647,261.2081440253085,168.95002926198276,-50.43988759249941,71.34458737468144,129.21125468612354,-2.556622785392415
3,48,379718013.38183635,37871.801338183635,56.98828961609947,135.96614820593885,806.1768364618641,-51.03873416500174,77.05033650038177,259.04068873684326,168.95002926198285,-55.75020210345299,67.67740251960032,123.77420487954116,-6.433293217814717
3,49,356526435.5778198,35552.64355778198,58.00712018994349,126.86262715525646,802.3308361765212,-55.06837762426412,77.30994109935602,267.8191104841985,168.95002926198282,-55.28714631200123,81.10635411866922,123.91169684545828,-6.433293217814684
3,50,307113652.58186,30611.365258185997,53.35129344401521,125.81355417879792,770.6187882428882,-53.85255290420976,77.30994109935597,255.42682449752138,170.95545151771714,-58.043184292783145,78.39105822559725,123.9116968454582,-6.433293217814706
3,51,349020016.5922306,34802.00165922306,53.35129344401521,113.55645102921805,770.6187882428884,-53.69575078629435,100.10701207376589,256.2800005520583,173.56017977483452,-55.56686874537701,77.2668368519752,122.79204487497273,-6.302168967635802
3,52,375948368.7980248,37494.836879802475,59.325535499906714,113.55645102921801,771.958972180074,-50.852822585297716,96.10084890693471,260.08032055794706,173.56017977483455,-56.39961079160961,77.80590343649392,117.95003268593467,-4.174913554832993
3,53,286092065.14015645,28509.20651401564,58.37030749913954,113.61862623555999,805.9237267698813,-54.11566039672093,96.10084890693477,260.080320557947,133.27690044323043,-58.663845149711804,73.89228785793655,112.88924948295657,-2.0981179617820644
3,54,266460672.4548122,26546.06724548122,60.94467976804283,113.61862623555994,781.3142916103649,-54.40776229339962,98.01216581952397,232.9538611851024,133.27690044323043,-58.62890041947067,68.13688684643644,116.70277735443895,2.7443067389620435
3,55,189928514.27157167,18892.851427157166,53.45892248152906,111.78760943925509,802.7458706518606,-59.637696233277396,113.23972444783838,213.10579186978714,129.28019830276943,-61.935250663471784,65.20308966837318,117.41085541993841,2.7443067389620435
3,56,206048326.6280116,20504.83266280116,60.54695452049397,111.51040052637656,762.600478033815,-59.637696233277396,127.07774743898383,226.96432606779447,130.22107884081308,-59.9187031711935,65.92068909376405,117.9044155867039,2.7443067389620435
3,57,226634911.1777823,22563.49111777823,55.30281733668654,105.57258437020103,802.5337800831488,-59.63769623327742,127.67642912835515,229.26646510625574,130.22107884081314,-58.21540167701236,72.11151144786687,123.14377720709797,2.7443067389620435
3,58,190791059.88025004,18979.105988025003,60.33956494172952,102.40274254011355,750.6749055647899,-60.24267305762844,122.09612449285623,207.19826554503697,139.64613816240714,-58.922902417240365,72.11151144786685,113.7268107800847,2.7443067389620435
3,59,147595819.44106293,14659.581944106292,63.43793991506883,100.77898353040955,740.2859039364055,-60.24267305762844,124.41219656637767,176.92828113158257,121.22893605496165,-60.87407785246947,71.13338325319083,107.86547885042862,2.7443067389620435
3,60,156078552.2528054,15507.855225280542,69.40016555800976,91.6157246261623,749.8213337127886,-60.24267305762845,111.50696030527905,180.88309276640416,122.02049327863006,-56.77556753386024,66.16232698217519,113.5143036164092,2.7443067389620435
4,20,97321341.43861839,9632.134143861838,14.053873638665015,114.74115151313566,824.9705353950507,-29.039366803670617,66.26270716366925,300.5718729188823,30.498639722886622,-55.66013000578663,53.10487427495614,109.46304880813864,-1.9738994421061529
4,21,95247639.58497797,9424.763958497797,11.922579902523456,116.5080279981591,907.323240644547,-20.454594358656742,74.01863346070895,286.9415617405518,17.749269649995057,-59.18045982431608,54.273355208859385,98.32516756064429,-1.6741458049014168
4,22,120434547.8755582,11943.45478755582,6.209382226092353,114.5168447232181,927.0456557899902,-22.069201810752748,86.01396874543805,262.8137706478642,45.832967966659545,-57.839758282216735,47.22517721644497,92.55079047899204,-0.11489798901598292
4,23,130722695.2853355,12972.26952853355,6.724464903770433,115.04030160336774,919.8792160861387,-27.011009910645033,98.11583399544584,301.65502078515976,50.411386173778475,-56.319045117331854,44.0122473280564,91.17210242703857,-3.0668557449698097
4,24,146973544.56812266,14597.354456812267,26.780703212769485,112.2905860456743,891.317635119834,-31.447025128473427,91.46257679823711,272.14064743456504,57.97400915480624,-55.107699899652005,49.18550609028447,96.95770117246482,-1.2471756741029627
4,25,187627790.84359875,18662.779084359874,28.830885299552556,101.75194074962657,967.4680786730498,-34.687325479283196,98.42110915929125,298.4369698311188,76.96740398663968,-54.45547026628314,55.167233468620715,98.83975304282013,-1.7383871698078646
4,26,184973009.97562748,18397.30099756275,23.94939180228972,101.49766655659613,968.4698586101341,-33.654608105711226,100.94663441033819,305.14545567970873,77.27549858805504,-54.287475169782674,50.18861470935521,103.48471696451385,-1.7383871698078535
4,27,171438436.20790848,17043.84362079085,21.247504513502015,104.06041990922014,924.9476647767273,-33.10293568129031,89.10075829739425,314.87973411929426,66.95960317270729,-51.47850246034906,48.457545976273984,115.17615288008756,-4.638015710639842
4,28,180425105.94716784,17942.510594716787,26.389901612872556,102.02591511534789,887.8522083980758,-31.12632799142133,79.78847226289041,307.82824681914633,92.39262091165511,-55.5591602183985,52.137996748279434,112.3363577724195,-4.638015710639842
4,29,187673726.46590385,18667.372646590386,30.48166101760572,93.1198491520218,887.4649919744497,-34.56729846805503,85.08422889557482,308.38803928024356,92.39262091165534,-55.92419371042674,74.56007642992088,118.67972019588997,-11.532886455992053
4,30,199070460.80929604,19807.046080929606,32.15126037869018,97.69829949139846,861.7558643634611,-35.156429714936145,75.33585988044197,316.49746858698046,92.15516813428495,-51.24436492772407,63.97616694068646,121.62029073702368,-11.532886455992053
4,31,337535167.8977317,33653.516789773166,28.506166675477807,125.85846653376946,940.0228351615494,-28.1522433553115,80.55935824056924,327.40481658593643,122.8437824498232,-51.183956849387435,58.367051474959354,113.58516758887313,-11.532886455992063
4,32,408584969.27966017,40758.49692796602,33.34652811848202,130.0282936129081,868.6742644145497,-23.301575198752023,77.3849015051462,325.1372611678398,128.07815521289515,-48.86327344350746,67.49329577343958,115.28499341331857,-11.532886455992042
4,33,544029688.910586,54302.9688910586,56.95560749068835,138.0926313284619,816.6986002380187,-19.41584315264788,102.95616738032582,305.1974711583254,128.0781552128952,-48.027770185627396,65.21735602530197,123.80639687115087,-9.455283621676058
4,34,519822997.5635354,51882.29975635354,49.50079176953383,149.17096170124546,813.6861194320321,-26.996645175751965,88.33614287276042,291.5032403042455,160.71331668067214,-48.8904415254667,69.1656522940373,125.64863225936173,-10.35872998660301
4,35,515218404.94704044,51421.84049470404,47.192886157833456,153.97692980527543,813.4657777625491,-28.691098951618386,88.33614287276035,269.9552629437672,153.38910721658738,-48.44185355342088,69.37309307538814,134.2877780608871,-10.35872998660301
4,36,543524069.9634612,54252.40699634612,47.19288615783353,136.81358151133188,813.465777762549,-32.78594160812707,92.82586488618223,292.5839773810296,180.4029630124966,-48.73894374794864,75.19829594670082,134.28777806088718,-9.71292198827448
4,37,371898784.0515918,37089.87840515918,39.68027967293906,135.75951512478306,795.6867880294116,-41.16747533635148,83.08799087862046,300.1580121642726,144.05242606015318,-49.077774307667795,76.81005579901638,128.4884402690753,-8.312436604332108
4,38,459887596.00984794,45888.75960098479,28.7194657491074,135.75951512478292,793.0999669809514,-27.6060824973549,84.58778259711819,312.3799042728565,138.59896294316715,-50.583051218800655,77.46111131629576,128.48844026907534,-8.312436604332108
4,39,454030800.91534346,45303.08009153435,31.254322395034116,129.03879395688645,708.4052251091199,-38.35166214591389,86.70534510532492,318.70474943041563,146.20342644243357,-50.00245968480712,77.46111131629578,128.4884402690754,-8.312436604332119
4,40,497839256.93665147,49683.92569366514,31.946044779197756,130.95111202344185,723.8800571364764,-39.66927772755441,80.14813914461052,305.3052296226235,164.35079924959467,-47.90318403237702,69.36004677081478,140.84777764630917,-8.312436604332108
4,41,416220110.510229,41522.0110510229,33.37143278814012,131.25182961722234,721.2251602144177,-47.65451504099734,87.38233256390491,279.974997880561,185.99387517705276,-49.57375623036946,64.54166676188737,131.8717823637203,-8.312436604332119
4,42,441277833.6345292,44027.783363452916,37.1802811461958,135.92829840073213,687.4163924563791,-49.188364808000685,103.20936195504461,279.97499788056103,185.99387517705287,-48.04332911670034,58.788520386015804,131.8717823637204,-8.156644209466869
4,43,501572461.1088142,50057.24611088142,37.99850687577768,138.38268902128596,692.4547057536321,-38.02441545363919,100.28969530493632,273.44128953901605,185.99387517705281,-51.80924650005525,60.974366347723844,134.21392157951547,-9.656788114964531
4,44,463157696.7495956,46215.769674959556,51.05591724021268,135.92829840073216,711.2081876777854,-46.29663636394283,99.48151645308896,259.79917476891154,186.88695139006572,-51.80924650005523,58.151616029613315,134.21392157951556,-9.886364211097431
4,45,529612594.6814128,52861.25946814128,51.35563136172101,137.81566599493598,722.6563771703752,-47.499166653478554,101.15287464909804,270.6335081656975,186.88695139006572,-52.1461120245539,60.380160821236714,134.3578279450435,-0.872646730606319
4,46,488095188.079611,48709.518807961096,51.35563136172097,126.0754397486008,729.1126748912546,-47.49916665347854,91.91907262134997,274.0614588458742,186.88695139006578,-50.07634682156124,58.29730158979194,133.4952786873395,-0.8726467306063301
4,47,510287867.16415125,50928.786716415125,49.91414915827603,117.3804490330348,836.9160695833449,-48.26085907170265,83.06004673567627,255.85939122968765,186.8869513900657,-49.719712486681125,73.44573878230972,133.4952786873395,-2.420065774767788
4,48,532729428.877391,53172.942887739104,61.27170212443891,121.90268298858986,839.6298018630938,-48.31510310069221,81.03330169596047,259.13074755763205,188.12638463934078,-49.19499001733693,73.44573878230977,133.79874678266043,-2.420065774767799
4,49,361796898.50077856,36079.689850077855,67.04411762291713,121.90268298858982,839.6298018630938,-53.23189339273024,77.40899619207924,251.6444548356748,150.82516541968664,-46.0098778592262,62.87870021455544,120.64387408310262,-2.4200657747677545
4,50,322735244.68354404,32173.524468354408,62.122007343052154,113.55645102921801,812.8441126619426,-53.723141953024665,76.62054576573314,260.4405517315612,150.8251654196866,-44.178831105506156,62.87870021455555,107.46883835291494,-2.2793914673404303
4,51,272866106.7987777,27186.61067987777,62.122007343052154,113.98441986895595,812.8441126619429,-63.535336810198075,76.62054576573314,257.12578594331575,153.23637874757958,-43.87066867664811,69.55340625404547,107.46883835291507,-0.06080549631956034
4,52,233507374.11203575,23250.737411203576,61.23122708292552,113.61862623555999,814.4015422591865,-66.24516189218383,76.62054576573307,255.20943446642548,151.23802065136906,-49.800670830045156,79.09880179851045,111.18526931147419,-2.0981179617820533
4,53,218287968.56346402,21728.796856346402,62.647484067570836,114.67824243712532,819.1766346846161,-67.12996999623215,80.30556493312217,265.53052194186597,151.23802065136894,-53.58990174878973,65.5237496362003,111.18526931147414,2.7443067389620435
4,54,202095348.44808942,20109.534844808943,56.516718674170164,114.67824243712528,802.6307746806093,-64.31133325572634,88.43060807980972,266.9344450359166,148.060076178923,-55.19651937398208,62.68246709167376,111.18526931147419,2.7443067389620435
4,55,243520125.81102788,24252.01258110279,56.846092564887975,112.98638568336142,802.6307746806093,-61.30446121049571,108.52794394014174,246.00391196028548,150.71117715929768,-54.33961783551482,64.301558484043,117.46227371873279,2.7443067389620435
4,56,235462600.10627994,23446.260010627993,51.108876590408656,112.98638568336146,743.7505543183246,-59.5530700192628,114.48224519575918,225.34005753593456,138.46000359193354,-47.933207666904806,60.89299600805749,117.46227371873279,2.7443067389620435
4,57,255567708.6288681,25456.77086288681,59.81502140818571,121.33012436009429,737.4124799082356,-60.22842010692371,115.76745314830745,203.89624889302746,148.22235763439525,-47.78408770221635,66.51240720004135,116.760318026378,2.7443067389620435
4,58,230074799.24298695,22907.479924298696,57.12445506241393,117.346096147925,742.9887173801626,-60.90650871211398,115.76745314830745,178.47284221366593,138.00530931258373,-44.856758721692316,65.21773494248319,119.05651383031399,2.7443067389620435
4,59,219991669.63872296,21899.166963872296,56.51896583288634,115.10210990450985,770.1023895766007,-60.90650871211398,117.2928594860989,178.27897844270316,136.28611112543854,-45.235609284354375,66.16232698217522,106.27103655167933,2.7443067389620435
4,60,224764219.58872482,22376.42195887248,58.42955952309394,105.5698578475357,876.251180651013,-60.90650871211398,117.2928594860989,178.9186672518269,135.8171384099815,-43.24973601647528,53.97535610387894,102.14422661236777,2.7443067389620435
5,20,87078543.47625726,8607.854347625727,25.77975052735697,108.36302932548531,833.0650714871437,-32.10093080466954,77.30345995535465,313.28419788066634,20.152326070567405,-54.0394207661181,36.22257275493648,96.86562125057647,-1.8365258038147592
