short_period,long_period,final_balance,total_return,trades_count,profitable_years,losing_years,yearly_returns
12,24,118977741.9599668,11797.774195996679,144,6,3,"Y2017=2524.38,Y2018=29.90,Y2019=-2.43,Y2020=71.95,Y2021=56.44,Y2022=-22.24,Y2023=39.02,Y2024=52.55,Y2025=-18.96"
12,25,81996014.88451819,8099.601488451819,136,6,3,"Y2017=2499.09,Y2018=17.63,Y2019=-2.40,Y2020=68.98,Y2021=39.77,Y2022=-29.46,Y2023=36.82,Y2024=56.45,Y2025=-22.54"
12,26,50888151.05426422,4988.815105426422,140,6,3,"Y2017=2499.09,Y2018=0.03,Y2019=-1.37,Y2020=62.70,Y2021=39.44,Y2022=-33.49,Y2023=34.45,Y2024=30.27,Y2025=-24.51"
12,27,135673552.08987114,13467.355208987115,138,5,4,"Y2017=10116.92,Y2018=-2.97,Y2019=1.82,Y2020=62.76,Y2021=32.48,Y2022=-29.28,Y2023=33.69,Y2024=-12.20,Y2025=-24.51"
12,28,143023239.69812164,14202.323969812165,134,5,4,"Y2017=9695.02,Y2018=-6.83,Y2019=1.85,Y2020=41.50,Y2021=81.77,Y2022=-39.40,Y2023=44.46,Y2024=-9.00,Y2025=-24.51"
12,29,140829982.6795416,13982.998267954159,136,5,4,"Y2017=9642.67,Y2018=-10.01,Y2019=10.37,Y2020=43.29,Y2021=72.12,Y2022=-37.03,Y2023=37.13,Y2024=-9.00,Y2025=-24.51"
12,30,230692553.21091634,22969.255321091634,126,6,3,"Y2017=9504.94,Y2018=13.02,Y2019=22.40,Y2020=48.73,Y2021=106.26,Y2022=-38.54,Y2023=35.89,Y2024=-9.00,Y2025=-25.15"
12,31,364250036.07569796,36325.00360756979,124,6,3,"Y2017=9362.99,Y2018=25.65,Y2019=27.54,Y2020=60.37,Y2021=163.34,Y2022=-36.10,Y2023=40.92,Y2024=-15.19,Y2025=-25.15"
12,32,388312244.0840708,38731.224408407084,120,6,3,"Y2017=9234.47,Y2018=37.73,Y2019=5.85,Y2020=82.30,Y2021=163.34,Y2022=-33.91,Y2023=41.79,Y2024=-14.82,Y2025=-25.15"
12,33,494289558.87608933,49328.955887608936,114,6,3,"Y2017=9548.93,Y2018=23.58,Y2019=11.67,Y2020=81.33,Y2021=184.80,Y2022=-24.76,Y2023=48.32,Y2024=-13.51,Y2025=-25.15"
12,34,1811987519.0093257,181098.75190093258,106,6,3,"Y2017=10030.74,Y2018=11.06,Y2019=16.39,Y2020=229.31,Y2021=488.49,Y2022=-22.27,Y2023=43.76,Y2024=-14.20,Y2025=-25.15"
12,35,1278759715.2231224,127775.97152231223,108,7,2,"Y2017=9622.50,Y2018=1.78,Y2019=16.39,Y2020=217.81,Y2021=243.24,Y2022=2.20,Y2023=43.76,Y2024=-12.45,Y2025=-20.47"
12,36,1292440097.1533692,129144.00971533691,106,6,3,"Y2017=9622.50,Y2018=2.86,Y2019=22.20,Y2020=258.25,Y2021=236.11,Y2022=-14.39,Y2023=43.64,Y2024=-9.74,Y2025=-20.47"
12,37,1033931026.0799364,103293.10260799364,104,5,4,"Y2017=7980.47,Y2018=-13.43,Y2019=23.01,Y2020=299.44,Y2021=229.48,Y2022=-14.39,Y2023=42.19,Y2024=-5.22,Y2025=-20.47"
12,38,996184797.726774,99518.4797726774,104,5,4,"Y2017=8159.67,Y2018=-14.61,Y2019=23.01,Y2020=299.00,Y2021=200.39,Y2022=-12.12,Y2023=41.44,Y2024=-9.56,Y2025=-14.33"
12,39,1047417742.1731669,104641.77421731669,100,5,4,"Y2017=8051.28,Y2018=-14.61,Y2019=18.60,Y2020=299.45,Y2021=222.37,Y2022=-11.87,Y2023=45.06,Y2024=-9.56,Y2025=-14.33"
12,40,1334302218.4244497,133330.22184244497,96,5,4,"Y2017=8568.59,Y2018=-20.67,Y2019=39.01,Y2020=283.80,Y2021=220.11,Y2022=-13.81,Y2023=56.03,Y2024=-0.89,Y2025=-14.33"
12,41,992615122.8466418,99161.51228466418,86,4,5,"Y2017=8568.59,Y2018=-10.38,Y2019=-21.09,Y2020=285.85,Y2021=265.98,Y2022=-14.86,Y2023=59.96,Y2024=-3.90,Y2025=-11.95"
12,42,1049493006.3841466,104849.30063841466,84,4,5,"Y2017=8568.59,Y2018=-10.38,Y2019=-21.21,Y2020=282.62,Y2021=265.98,Y2022=-9.08,Y2023=59.96,Y2024=-3.90,Y2025=-11.95"
12,43,839959595.7332273,83895.95957332273,82,4,5,"Y2017=7350.87,Y2018=-10.38,Y2019=-22.36,Y2020=246.41,Y2021=310.71,Y2022=-16.25,Y2023=59.96,Y2024=-2.97,Y2025=-11.95"
12,44,998358315.1478168,99735.83151478168,82,5,4,"Y2017=7350.87,Y2018=-27.03,Y2019=43.39,Y2020=239.22,Y2021=281.52,Y2022=-27.67,Y2023=59.57,Y2024=-2.97,Y2025=-11.20"
12,45,1088807922.545526,108780.79225455261,80,5,4,"Y2017=6827.75,Y2018=-15.24,Y2019=62.61,Y2020=232.63,Y2021=252.40,Y2022=-27.67,Y2023=56.90,Y2024=-2.97,Y2025=-11.20"
12,46,826048973.71733,82504.897371733,80,5,4,"Y2017=6827.75,Y2018=-12.94,Y2019=62.61,Y2020=161.33,Y2021=243.23,Y2022=-30.64,Y2023=56.90,Y2024=-1.37,Y2025=-11.20"
12,47,999866802.3203031,99886.68023203031,84,6,3,"Y2017=6827.75,Y2018=-18.46,Y2019=62.61,Y2020=232.47,Y2021=243.23,Y2022=-30.53,Y2023=58.91,Y2024=1.38,Y2025=-13.49"
12,48,303612802.00278693,30261.280200278692,82,6,3,"Y2017=7043.48,Y2018=-24.06,Y2019=58.43,Y2020=70.82,Y2021=80.90,Y2022=-22.65,Y2023=55.96,Y2024=3.55,Y2025=-7.12"
12,49,294571867.8406312,29357.186784063117,78,5,4,"Y2017=7043.48,Y2018=-19.58,Y2019=60.32,Y2020=71.24,Y2021=68.04,Y2022=-22.65,Y2023=55.96,Y2024=-1.91,Y2025=-4.66"
12,50,289448607.53464615,28844.860753464614,74,5,3,"Y2017=7129.81,Y2018=-19.58,Y2019=60.32,Y2020=71.24,Y2021=68.04,Y2022=-26.73,Y2023=55.96,Y2024=-5.57,Y2025=0.00"
12,51,323715821.894571,32271.582189457098,72,5,3,"Y2017=8044.98,Y2018=-19.58,Y2019=60.32,Y2020=71.24,Y2021=60.45,Y2022=-26.73,Y2023=61.83,Y2024=-5.38,Y2025=0.00"
12,52,321141399.1507316,32014.139915073163,70,5,3,"Y2017=8039.05,Y2018=-19.58,Y2019=60.32,Y2020=59.62,Y2021=60.45,Y2022=-26.33,Y2023=63.03,Y2024=-0.51,Y2025=0.00"
12,53,1224289492.742881,122328.94927428811,70,5,3,"Y2017=7947.72,Y2018=-19.58,Y2019=60.32,Y2020=202.99,Y2021=220.78,Y2022=-21.22,Y2023=63.03,Y2024=-5.48,Y2025=0.00"
12,54,433146171.3165548,43214.617131655476,68,5,3,"Y2017=2577.90,Y2018=-17.68,Y2019=52.27,Y2020=203.88,Y2021=220.78,Y2022=-17.42,Y2023=61.34,Y2024=-0.66,Y2025=0.00"
12,55,322004316.12650055,32100.431612650056,70,5,3,"Y2017=2364.75,Y2018=-18.95,Y2019=55.53,Y2020=182.81,Y2021=220.78,Y2022=-24.23,Y2023=57.70,Y2024=-4.39,Y2025=0.00"
12,56,278269945.5875831,27726.994558758313,72,5,3,"Y2017=2364.75,Y2018=-21.25,Y2019=55.53,Y2020=174.98,Y2021=220.78,Y2022=-25.04,Y2023=45.81,Y2024=-4.39,Y2025=0.00"
12,57,236454625.99617338,23545.462599617338,74,5,3,"Y2017=2364.75,Y2018=-26.07,Y2019=55.01,Y2020=174.98,Y2021=220.78,Y2022=-29.85,Y2023=41.50,Y2024=-4.39,Y2025=0.00"
12,58,359598450.4800679,35859.84504800679,70,5,3,"Y2017=2330.81,Y2018=-26.07,Y2019=55.01,Y2020=329.43,Y2021=220.78,Y2022=-25.58,Y2023=28.83,Y2024=-2.26,Y2025=0.00"
12,59,97686227.36241959,9668.62273624196,70,6,2,"Y2017=2178.36,Y2018=-26.07,Y2019=46.62,Y2020=123.77,Y2021=69.07,Y2022=-20.09,Y2023=28.83,Y2024=1.55,Y2025=0.00"
12,60,77876776.79571207,7687.677679571208,72,6,2,"Y2017=1910.32,Y2018=-32.64,Y2019=45.39,Y2020=123.77,Y2021=69.07,Y2022=-20.09,Y2023=28.83,Y2024=1.55,Y2025=0.00"
12,61,116666361.44102186,11566.636144102185,70,6,3,"Y2017=1852.83,Y2018=-32.64,Y2019=45.39,Y2020=123.77,Y2021=66.85,Y2022=-20.09,Y2023=28.83,Y2024=62.05,Y2025=-2.07"
12,62,98793967.86308633,9779.396786308633,68,6,3,"Y2017=1782.37,Y2018=-32.64,Y2019=45.39,Y2020=123.58,Y2021=66.85,Y2022=-23.25,Y2023=26.62,Y2024=55.17,Y2025=-4.74"
12,63,50330946.45663393,4933.094645663393,70,5,4,"Y2017=1683.05,Y2018=-32.64,Y2019=-25.94,Y2020=123.58,Y2021=66.85,Y2022=-13.90,Y2023=26.62,Y2024=55.17,Y2025=-10.35"
12,64,48587178.41116189,4758.717841116189,68,5,4,"Y2017=1683.05,Y2018=-33.36,Y2019=-25.94,Y2020=127.37,Y2021=62.64,Y2022=-15.40,Y2023=26.62,Y2024=55.46,Y2025=-10.35"
12,65,44029161.72482435,4302.916172482435,68,5,4,"Y2017=1565.66,Y2018=-34.97,Y2019=-25.94,Y2020=124.49,Y2021=62.64,Y2022=-15.40,Y2023=26.41,Y2024=55.46,Y2025=-9.58"
12,66,41608730.17272678,4060.873017272678,68,5,4,"Y2017=1565.66,Y2018=-34.97,Y2019=-27.90,Y2020=115.57,Y2021=62.64,Y2022=-15.40,Y2023=25.81,Y2024=57.91,Y2025=-9.58"
12,67,23871711.93775702,2287.171193775702,70,5,4,"Y2017=1600.47,Y2018=-35.02,Y2019=-27.90,Y2020=113.47,Y2021=62.64,Y2022=-25.67,Y2023=17.75,Y2024=3.89,Y2025=-5.09"
12,68,23728567.927667145,2272.8567927667145,70,5,4,"Y2017=1600.47,Y2018=-34.05,Y2019=-27.90,Y2020=113.47,Y2021=60.14,Y2022=-25.67,Y2023=17.75,Y2024=3.34,Y2025=-5.09"
12,69,25447595.441273987,2444.7595441273984,64,5,4,"Y2017=1811.48,Y2018=-21.73,Y2019=-31.46,Y2020=95.13,Y2021=60.14,Y2022=-28.93,Y2023=13.95,Y2024=3.34,Y2025=-5.09"
12,70,20057008.037924584,1905.7008037924581,62,5,4,"Y2017=1811.48,Y2018=-21.73,Y2019=-26.28,Y2020=95.13,Y2021=17.10,Y2022=-28.93,Y2023=14.18,Y2024=3.34,Y2025=-5.09"
12,71,10122318.711456588,912.2318711456588,64,4,5,"Y2017=1811.48,Y2018=-21.73,Y2019=-26.28,Y2020=49.59,Y2021=20.19,Y2022=-28.93,Y2023=11.55,Y2024=-26.92,Y2025=-11.89"
12,72,10354308.392683929,935.4308392683929,62,4,5,"Y2017=1811.48,Y2018=-21.73,Y2019=-26.28,Y2020=49.59,Y2021=18.59,Y2022=-28.93,Y2023=14.18,Y2024=-25.98,Y2025=-11.89"
12,73,22269207.407213505,2126.9207407213507,64,4,5,"Y2017=4511.58,Y2018=-28.20,Y2019=-26.17,Y2020=49.59,Y2021=18.59,Y2022=-31.03,Y2023=14.18,Y2024=-25.98,Y2025=-11.89"
12,74,22672962.64005308,2167.296264005308,62,4,5,"Y2017=4511.58,Y2018=-28.48,Y2019=-23.90,Y2020=49.59,Y2021=18.59,Y2022=-31.03,Y2023=14.18,Y2024=-25.98,Y2025=-12.63"
12,75,24717436.714377392,2371.743671437739,68,4,5,"Y2017=4511.58,Y2018=-28.48,Y2019=-26.17,Y2020=49.59,Y2021=57.93,Y2022=-37.52,Y2023=14.18,Y2024=-25.98,Y2025=-18.62"
12,76,49743377.83238439,4874.3377832384385,70,5,4,"Y2017=4511.58,Y2018=-30.37,Y2019=51.27,Y2020=49.59,Y2021=33.36,Y2022=-27.08,Y2023=16.88,Y2024=-25.98,Y2025=-18.62"
12,77,74341088.00217958,7334.108800217958,70,6,3,"Y2017=4511.58,Y2018=-30.05,Y2019=48.68,Y2020=49.59,Y2021=33.36,Y2022=-22.45,Y2023=20.06,Y2024=2.55,Y2025=-18.62"
12,78,68291578.27042289,6729.157827042289,70,6,3,"Y2017=4511.58,Y2018=-30.05,Y2019=43.86,Y2020=41.11,Y2021=33.36,Y2022=-22.45,Y2023=20.84,Y2024=2.55,Y2025=-18.62"
12,79,75067842.63924755,7406.784263924756,74,5,4,"Y2017=4894.86,Y2018=-24.88,Y2019=42.09,Y2020=41.11,Y2021=41.86,Y2022=-27.08,Y2023=20.84,Y2024=-4.11,Y2025=-16.75"
12,80,76672022.73536186,7567.202273536186,72,5,4,"Y2017=4917.78,Y2018=-22.69,Y2019=37.87,Y2020=41.11,Y2021=41.86,Y2022=-27.56,Y2023=20.84,Y2024=-2.88,Y2025=-15.75"
13,26,46076902.27576457,4507.690227576457,142,6,3,"Y2017=2499.09,Y2018=0.03,Y2019=-5.54,Y2020=62.70,Y2021=39.44,Y2022=-33.49,Y2023=34.45,Y2024=30.27,Y2025=-28.64"
13,27,143283645.55459237,14228.364555459237,134,4,5,"Y2017=10116.92,Y2018=-2.97,Y2019=-2.48,Y2020=62.76,Y2021=39.44,Y2022=-30.42,Y2023=38.69,Y2024=-4.68,Y2025=-28.64"
13,28,124591321.81937478,12359.132181937479,138,4,5,"Y2017=9695.02,Y2018=-6.83,Y2019=-2.44,Y2020=40.78,Y2021=72.51,Y2022=-40.38,Y2023=37.79,Y2024=-1.20,Y2025=-28.64"
13,29,149847367.2379802,14884.73672379802,132,5,4,"Y2017=9642.67,Y2018=-10.01,Y2019=5.71,Y2020=47.53,Y2021=72.12,Y2022=-37.03,Y2023=44.16,Y2024=-1.20,Y2025=-28.64"
13,30,259491915.0747582,25849.191507475818,120,6,3,"Y2017=9504.94,Y2018=3.68,Y2019=17.23,Y2020=66.83,Y2021=106.26,Y2022=-38.54,Y2023=42.85,Y2024=-1.20,Y2025=-25.15"
13,31,481375577.6269567,48037.55776269567,114,6,3,"Y2017=9362.99,Y2018=24.41,Y2019=22.15,Y2020=66.83,Y2021=184.80,Y2022=-36.10,Y2023=48.14,Y2024=-0.07,Y2025=-25.15"
13,32,452823838.98633385,45182.38389863339,114,5,4,"Y2017=9335.02,Y2018=36.37,Y2019=-0.08,Y2020=82.30,Y2021=184.80,Y2022=-33.91,Y2023=49.05,Y2024=-7.52,Y2025=-25.15"
13,33,518248033.559975,51724.80335599751,112,6,3,"Y2017=9548.93,Y2018=36.37,Y2019=6.96,Y2020=81.33,Y2021=184.80,Y2022=-24.76,Y2023=48.32,Y2024=-14.20,Y2025=-25.15"
13,34,1674938606.2997408,167393.86062997408,106,6,3,"Y2017=10030.74,Y2018=11.06,Y2019=11.48,Y2020=217.81,Y2021=488.49,Y2022=-22.27,Y2023=43.76,Y2024=-14.20,Y2025=-25.15"
13,35,1287838246.33708,128683.82463370799,106,6,3,"Y2017=9622.50,Y2018=1.78,Y2019=11.48,Y2020=254.35,Y2021=243.24,Y2022=-3.62,Y2023=43.76,Y2024=-12.45,Y2025=-20.47"
13,36,1422943172.9045627,142194.31729045627,102,6,3,"Y2017=9622.50,Y2018=2.86,Y2019=17.05,Y2020=299.44,Y2021=236.11,Y2022=-9.00,Y2023=43.64,Y2024=-12.45,Y2025=-20.47"
13,37,1008842064.1579665,100784.20641579665,104,5,4,"Y2017=8079.66,Y2018=-13.43,Y2019=17.83,Y2020=299.44,Y2021=229.48,Y2022=-14.39,Y2023=42.19,Y2024=-4.62,Y2025=-20.47"
13,38,937123331.5606418,93612.33315606418,102,5,4,"Y2017=8159.67,Y2018=-14.61,Y2019=14.66,Y2020=299.00,Y2021=200.39,Y2022=-11.87,Y2023=41.44,Y2024=-8.99,Y2025=-14.33"
13,39,1046005659.2919208,104500.56592919209,100,5,4,"Y2017=8051.28,Y2018=-14.61,Y2019=13.59,Y2020=299.45,Y2021=222.02,Y2022=-11.87,Y2023=38.58,Y2024=-1.19,Y2025=-14.33"
13,40,1180490977.1443553,117949.09771443554,98,5,4,"Y2017=8568.59,Y2018=-20.67,Y2019=29.28,Y2020=283.80,Y2021=219.76,Y2022=-13.81,Y2023=49.06,Y2024=-1.19,Y2025=-14.33"
13,41,830651122.3497142,82965.11223497141,90,4,5,"Y2017=8568.59,Y2018=-10.38,Y2019=-24.42,Y2020=285.85,Y2021=219.76,Y2022=-14.86,Y2023=59.96,Y2024=-3.90,Y2025=-11.95"
13,42,959184469.5482981,95818.44695482981,84,4,5,"Y2017=8568.59,Y2018=-10.38,Y2019=-24.53,Y2020=282.62,Y2021=249.22,Y2022=-9.08,Y2023=59.96,Y2024=-3.90,Y2025=-11.95"
13,43,767681341.7282344,76668.13417282344,82,4,5,"Y2017=7350.87,Y2018=-10.38,Y2019=-25.64,Y2020=246.41,Y2021=291.90,Y2022=-16.25,Y2023=59.96,Y2024=-2.97,Y2025=-11.95"
13,44,1555798791.4785335,155479.87914785335,86,5,4,"Y2017=7350.87,Y2018=-25.52,Y2019=37.34,Y2020=239.22,Y2021=573.39,Y2022=-34.67,Y2023=59.57,Y2024=-2.97,Y2025=-11.20"
13,45,863404766.1901852,86240.47661901852,84,5,4,"Y2017=6827.75,Y2018=-25.52,Y2019=55.75,Y2020=232.63,Y2021=252.40,Y2022=-31.85,Y2023=56.90,Y2024=-2.97,Y2025=-11.20"
13,46,1006585198.1539676,100558.51981539676,82,5,4,"Y2017=6827.75,Y2018=-12.94,Y2019=55.75,Y2020=232.47,Y2021=243.23,Y2022=-30.64,Y2023=56.90,Y2024=-1.37,Y2025=-11.20"
13,47,992933269.8539051,99193.32698539051,82,6,3,"Y2017=6827.75,Y2018=-18.46,Y2019=55.75,Y2020=232.47,Y2021=243.23,Y2022=-30.53,Y2023=58.91,Y2024=2.41,Y2025=-11.20"
13,48,301507412.3498697,30050.741234986974,80,6,3,"Y2017=7043.48,Y2018=-24.06,Y2019=51.75,Y2020=70.82,Y2021=80.90,Y2022=-22.65,Y2023=55.96,Y2024=4.60,Y2025=-4.66"
13,49,283493301.3304137,28249.33013304137,78,5,4,"Y2017=7043.48,Y2018=-19.58,Y2019=53.56,Y2020=71.24,Y2021=68.04,Y2022=-22.65,Y2023=55.96,Y2024=-1.45,Y2025=-4.66"
13,50,265536348.06508508,26453.634806508508,74,5,4,"Y2017=7129.81,Y2018=-19.58,Y2019=53.56,Y2020=70.32,Y2021=68.04,Y2022=-26.73,Y2023=60.71,Y2024=-6.66,Y2025=-5.46"
13,51,307310327.53204095,30631.032753204097,72,5,3,"Y2017=8039.05,Y2018=-19.58,Y2019=53.56,Y2020=70.32,Y2021=60.45,Y2022=-26.73,Y2023=61.83,Y2024=-5.65,Y2025=0.00"
13,52,1104661488.5564244,110366.14885564243,70,5,3,"Y2017=8039.05,Y2018=-19.58,Y2019=53.56,Y2020=202.99,Y2021=204.43,Y2022=-26.33,Y2023=63.03,Y2024=-0.79,Y2025=0.00"
13,53,431780287.71481687,43078.02877148169,66,5,3,"Y2017=2652.99,Y2018=-17.68,Y2019=53.56,Y2020=202.99,Y2021=220.78,Y2022=-21.22,Y2023=63.03,Y2024=-0.61,Y2025=0.00"
13,54,368166824.57320213,36716.68245732021,66,5,3,"Y2017=2577.90,Y2018=-17.68,Y2019=45.85,Y2020=203.88,Y2021=220.78,Y2022=-17.42,Y2023=43.59,Y2024=-0.94,Y2025=0.00"
13,55,280018604.00914544,27901.860400914546,68,5,3,"Y2017=2364.75,Y2018=-18.95,Y2019=48.97,Y2020=182.81,Y2021=220.78,Y2022=-24.23,Y2023=43.59,Y2024=-4.66,Y2025=0.00"
13,56,238649913.46196133,23764.991346196133,68,5,3,"Y2017=2364.75,Y2018=-21.25,Y2019=48.97,Y2020=184.29,Y2021=220.78,Y2022=-28.50,Y2023=32.76,Y2024=-4.66,Y2025=0.00"
13,57,193797022.70197996,19279.702270197995,70,5,3,"Y2017=2364.75,Y2018=-26.07,Y2019=48.47,Y2020=147.36,Y2021=220.78,Y2022=-29.26,Y2023=28.83,Y2024=-0.94,Y2025=0.00"
13,58,303312016.40679824,30231.201640679825,70,6,2,"Y2017=2330.81,Y2018=-26.07,Y2019=40.44,Y2020=290.58,Y2021=220.78,Y2022=-25.58,Y2023=28.83,Y2024=0.05,Y2025=0.00"
13,59,83836894.57680756,8283.689457680755,70,6,2,"Y2017=2178.36,Y2018=-26.07,Y2019=40.44,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=28.83,Y2024=0.05,Y2025=0.00"
13,60,66835902.0763597,6583.59020763597,72,6,2,"Y2017=1910.32,Y2018=-32.64,Y2019=39.25,Y2020=103.52,Y2021=69.07,Y2022=-20.09,Y2023=28.83,Y2024=0.05,Y2025=0.00"
13,61,101634693.3567905,10063.469335679049,70,6,3,"Y2017=1852.83,Y2018=-32.64,Y2019=39.25,Y2020=103.52,Y2021=66.85,Y2022=-20.09,Y2023=28.83,Y2024=62.05,Y2025=-2.07"
13,62,81627622.39433612,8062.762239433611,68,6,3,"Y2017=1758.43,Y2018=-32.64,Y2019=39.25,Y2020=96.04,Y2021=66.85,Y2022=-23.25,Y2023=26.62,Y2024=54.63,Y2025=-4.74"
13,63,43901796.68509066,4290.179668509066,68,5,4,"Y2017=1758.43,Y2018=-32.64,Y2019=-29.06,Y2020=96.04,Y2021=66.85,Y2022=-13.90,Y2023=26.62,Y2024=54.63,Y2025=-10.35"
13,64,40323955.643650524,3932.395564365052,70,5,4,"Y2017=1681.99,Y2018=-33.36,Y2019=-29.06,Y2020=97.13,Y2021=62.64,Y2022=-15.40,Y2023=26.62,Y2024=55.46,Y2025=-10.35"
13,65,40139181.33082567,3913.9181330825672,70,5,4,"Y2017=1586.11,Y2018=-34.97,Y2019=-29.06,Y2020=124.49,Y2021=62.64,Y2022=-15.40,Y2023=26.41,Y2024=54.63,Y2025=-14.53"
13,66,38918288.77735221,3791.828877735221,70,5,4,"Y2017=1600.47,Y2018=-33.84,Y2019=-30.94,Y2020=115.57,Y2021=62.64,Y2022=-15.40,Y2023=25.81,Y2024=57.06,Y2025=-14.53"
13,67,21871065.028985996,2087.1065028985995,72,5,4,"Y2017=1600.47,Y2018=-33.90,Y2019=-30.94,Y2020=113.47,Y2021=62.64,Y2022=-25.67,Y2023=17.75,Y2024=3.34,Y2025=-10.28"
13,68,23897749.544917285,2289.7749544917287,70,5,4,"Y2017=1759.22,Y2018=-32.90,Y2019=-30.94,Y2020=113.47,Y2021=60.14,Y2022=-25.67,Y2023=17.75,Y2024=3.34,Y2025=-10.28"
13,69,20689642.330955673,1968.9642330955674,68,5,4,"Y2017=1811.48,Y2018=-21.73,Y2019=-37.91,Y2020=95.13,Y2021=51.97,Y2022=-28.93,Y2023=13.95,Y2024=3.37,Y2025=-10.28"
13,70,17870547.684317745,1687.0547684317746,66,5,4,"Y2017=1811.48,Y2018=-22.04,Y2019=-30.27,Y2020=95.13,Y2021=17.10,Y2022=-28.93,Y2023=14.18,Y2024=3.37,Y2025=-10.28"
13,71,9229223.966407292,822.9223966407292,66,4,5,"Y2017=1811.48,Y2018=-22.04,Y2019=-30.27,Y2020=49.59,Y2021=20.19,Y2022=-28.93,Y2023=14.18,Y2024=-26.92,Y2025=-16.71"
13,72,9673734.758591237,867.3734758591236,64,4,5,"Y2017=1811.48,Y2018=-22.04,Y2019=-30.27,Y2020=49.59,Y2021=18.59,Y2022=-28.93,Y2023=14.18,Y2024=-25.98,Y2025=-12.63"
13,73,8764395.66349856,776.4395663498559,62,4,5,"Y2017=1585.56,Y2018=-22.04,Y2019=-26.17,Y2020=49.59,Y2021=18.59,Y2022=-31.03,Y2023=14.18,Y2024=-25.98,Y2025=-12.63"
13,74,21569314.374631938,2056.9314374631936,62,4,5,"Y2017=4385.50,Y2018=-30.05,Y2019=-23.90,Y2020=49.59,Y2021=18.59,Y2022=-31.03,Y2023=14.18,Y2024=-25.98,Y2025=-12.63"
13,75,25777415.748017125,2477.7415748017124,64,4,5,"Y2017=4385.50,Y2018=-30.05,Y2019=-23.90,Y2020=49.59,Y2021=57.93,Y2022=-33.55,Y2023=14.18,Y2024=-25.98,Y2025=-18.62"
13,76,52323624.551801376,5132.362455180138,68,5,4,"Y2017=4385.50,Y2018=-29.19,Y2019=51.27,Y2020=49.59,Y2021=33.36,Y2022=-22.45,Y2023=16.88,Y2024=-25.98,Y2025=-18.62"
13,77,75384365.79753166,7438.4365797531655,72,6,3,"Y2017=4385.50,Y2018=-29.19,Y2019=48.68,Y2020=49.59,Y2021=33.36,Y2022=-21.93,Y2023=20.06,Y2024=2.55,Y2025=-16.75"
13,78,75227506.84449337,7422.750684449337,70,6,3,"Y2017=4385.50,Y2018=-24.88,Y2019=43.86,Y2020=44.49,Y2021=33.36,Y2022=-21.93,Y2023=20.84,Y2024=2.55,Y2025=-16.75"
13,79,81996730.34235682,8099.673034235681,70,6,3,"Y2017=4758.30,Y2018=-24.88,Y2019=42.09,Y2020=35.01,Y2021=41.86,Y2022=-22.45,Y2023=20.84,Y2024=1.89,Y2025=-13.53"
13,80,73295847.9796799,7229.584797967989,70,5,4,"Y2017=4780.59,Y2018=-22.69,Y2019=37.87,Y2020=39.78,Y2021=35.94,Y2022=-22.96,Y2023=17.64,Y2024=-2.88,Y2025=-15.75"
14,28,162361636.39591643,16136.163639591643,132,4,5,"Y2017=9213.59,Y2018=-6.83,Y2019=-2.44,Y2020=69.87,Y2021=81.77,Y2022=-39.73,Y2023=48.58,Y2024=-2.29,Y2025=-28.64"
14,29,178737798.5696838,17773.77985696838,134,5,4,"Y2017=9163.81,Y2018=-10.01,Y2019=5.71,Y2020=79.36,Y2021=72.12,Y2022=-36.35,Y2023=48.80,Y2024=-2.29,Y2025=-28.64"
14,30,290380464.2929952,28938.04642929952,118,7,2,"Y2017=9032.85,Y2018=3.68,Y2019=17.12,Y2020=66.83,Y2021=123.08,Y2022=-37.87,Y2023=48.94,Y2024=2.11,Y2025=-25.15"
14,31,491310127.9952242,49031.01279952242,114,7,2,"Y2017=8994.80,Y2018=24.41,Y2019=20.38,Y2020=66.83,Y2021=184.80,Y2022=-36.10,Y2023=54.46,Y2024=3.28,Y2025=-25.15"
14,32,483464040.2915441,48246.40402915441,114,5,4,"Y2017=8871.29,Y2018=36.37,Y2019=-0.08,Y2020=82.30,Y2021=184.80,Y2022=-33.91,Y2023=55.40,Y2024=-0.40,Y2025=-25.15"
14,33,615820195.2350749,61482.019523507486,108,6,3,"Y2017=9530.38,Y2018=36.37,Y2019=13.44,Y2020=81.33,Y2021=184.80,Y2022=-24.76,Y2023=54.64,Y2024=-7.62,Y2025=-25.15"
14,34,3088896256.913119,308789.6256913119,100,7,2,"Y2017=9947.73,Y2018=24.01,Y2019=11.48,Y2020=254.35,Y2021=488.49,Y2022=5.52,Y2023=49.89,Y2024=-9.46,Y2025=-25.15"
14,35,1412342501.9146614,141134.25019146613,102,6,3,"Y2017=9542.83,Y2018=1.78,Y2019=11.48,Y2020=254.35,Y2021=243.24,Y2022=-3.62,Y2023=49.89,Y2024=-7.15,Y2025=-20.47"
14,36,1514044412.973268,151304.4412973268,102,6,3,"Y2017=9258.12,Y2018=2.86,Y2019=9.90,Y2020=299.44,Y2021=236.11,Y2022=-9.00,Y2023=49.76,Y2024=-1.14,Y2025=-20.47"
14,37,1161428875.4615738,116042.88754615739,100,6,3,"Y2017=7677.63,Y2018=-13.43,Y2019=14.66,Y2020=299.44,Y2021=229.48,Y2022=-8.96,Y2023=48.25,Y2024=7.03,Y2025=-20.47"
