short_period,long_period,final_value,total_return,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,value_2021,value_2022,value_2023,value_2024,value_2025,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,return_2022,return_2023,return_2024,return_2025
8,26,72716164.76509652,7171.616476509652,1000000,572965.2253617636,723769.9780189067,1533493.5870318203,15240242.0680578,6176608.261441227,10867780.38388115,42735677.41572243,57633680.65087014,27694490.018780943,41748189.74344476,76330331.58575746,72716164.76509652,0.0,-42.70347746382364,26.320053291528588,111.87582154613239,893.8249626173077,-59.47171814031188,75.95061761850025,293.23280289236465,34.8608098339556,-51.9473861359871,50.74547216841091,82.8350691486994,-4.734902555218716
8,27,80365156.90812004,7936.515690812004,1000000,561086.8959218146,714250.9011178206,1484311.4509911009,15289808.266407253,5802171.7997359205,10001909.609109284,42814868.80535928,57515294.20597828,29228045.80969406,45154695.25136853,84359496.88153341,80365156.90812004,0.0,-43.89131040781854,27.297733436524396,107.81373165481712,930.0943414670808,-62.05203035486269,72.38216920023827,328.06694400002823,34.3348603202514,-49.18213283405925,54.490982891480485,86.8233113121867,-4.734902555218715
8,28,89708826.55116478,8870.882655116478,1000000,515306.7436461537,710101.0213895343,1469885.2524405073,15639449.897175077,6299045.585063046,10773625.4440709,46015175.61445268,61524028.612752944,32419622.535073332,51422981.99972823,94167569.19097564,89708826.55116478,0.0,-48.46932563538463,37.80161624997872,106.99663965617425,963.9912109607396,-59.723355831071586,71.03583866131156,327.1094800290875,33.70377878864198,-47.305754733438796,58.61684368501212,83.12350923459341,-4.734902555218719
8,29,93165054.57410051,9216.50545741005,1000000,530174.1668623751,737187.3183668583,1547399.3173411565,14731706.57517207,5568626.808777477,9981429.190305175,42670369.11667925,57944343.878338896,32233253.80626533,54959778.55195901,98456940.28851226,93165054.57410051,0.0,-46.98258331376249,39.046253937570775,109.90585144210247,852.0300552080546,-62.19971677848577,79.24399556766984,327.49758880345905,35.79527217093902,-44.37204453649019,70.50645548317624,79.1436262710393,-5.374822433954101
8,30,105793906.13381636,10479.390613381636,1000000,542083.6685451826,758765.3112105548,1464416.3258966664,14007755.291580169,5088877.3903754195,9426258.363344708,38474941.90783095,63409884.536797926,37566746.6316259,58372947.165917784,111803125.6110193,105793906.13381636,0.0,-45.79163314548174,39.971992376544335,92.99990448433874,856.5418688570805,-63.67100021061719,85.23256978390886,308.16769947072544,64.80826582844526,-40.75569304999251,55.384621772852704,91.53243246950154,-5.37482243395409
8,31,120933647.37873618,11993.364737873619,1000000,529589.8023269527,726115.4079313283,1511242.082146097,14377517.825188441,5370154.628955138,9947275.420583138,41125285.14877946,71287074.0414304,43836914.829872094,66226657.31182697,130209702.32303634,120933647.37873618,0.0,-47.04101976730473,37.10902376534936,108.12698169448862,851.3709282612815,-62.648944732678466,85.23256978390887,313.4326577876998,73.34122738245888,-38.506502869797835,51.075087215530225,96.61222173715701,-7.12393529730009
8,32,166048645.6648687,16504.86456648687,1000000,525957.9159749289,762974.835345181,1686013.0421040482,15489275.33923438,7146381.986727893,13972977.87802443,57655699.55147499,104640883.86258592,63536346.5729616,94218993.42843427,182008614.22669315,166048645.6648687,0.0,-47.404208402507116,45.06385628418799,120.97885329878162,818.692498363159,-53.86238652091046,95.5252028785299,312.62285000931126,81.49269660523774,-39.28152723136654,48.29148748777745,93.17613954870052,-8.7687984602455
8,33,152476756.08604935,15147.675608604934,1000000,531135.059882593,770484.9999430204,1646356.2866053528,15311433.487589106,6926673.739625468,13685520.417571781,53468040.945056304,108951410.2496456,57713332.09087511,86371299.5621366,166848742.1721792,152476756.08604935,0.0,-46.886494011740695,45.06385628418797,113.67791543340955,830.0194382079948,-54.7614288026005,97.57709013030215,290.690593515209,103.76922049866002,-47.02837534765839,49.65571460358034,93.17613954870055,-8.613781499952038
8,34,158116390.01858166,15711.639001858166,1000000,559522.0829804993,790994.8933293205,1704182.7962446418,15485684.249251641,6892510.322010215,14554777.015438067,58325496.285530716,107356898.87730442,58010643.495234974,87581053.24383242,173019950.50654015,158116390.01858166,0.0,-44.047791701950075,41.369736314212396,115.44801497664376,808.6868077401137,-55.491083176752085,111.1680118774655,300.7309505577832,84.06512711309296,-45.964680330852396,50.97411089919453,97.55408744039562,-8.613781499952017
8,35,151661800.99125308,15066.180099125308,1000000,488173.3894036353,686112.3819395646,1520204.7887072277,13597904.766437974,6228925.125781195,13339320.884898173,53535356.23061245,97491516.87159824,54467531.17978157,82231870.92741679,171121459.0076232,151661800.99125308,0.0,-51.18266105963647,40.54686241249989,121.56789889285704,794.4784852310288,-54.192022721358654,114.15124785635038,301.33494570343055,82.10678649757614,-44.13100449394141,50.97411089919453,108.0962734736586,-11.371839703343822
8,36,163961223.3057371,16296.122330573711,1000000,463696.53369129664,641187.5459512351,1466031.5223804372,11946876.417713588,6448051.742638985,13744759.253204092,57808609.77558958,105602139.98782222,59279774.783066295,88975736.32703303,188471913.7161398,163961223.3057371,0.0,-53.63034663087034,38.277407606868614,128.643168701211,714.9126560604305,-46.02730021482031,113.16142924713559,320.5865574699942,82.6754533585308,-43.864987215313725,50.09459238439887,111.82394380351688,-13.004956508967474
8,37,159137474.42027938,15813.747442027938,1000000,499396.52713580587,676937.7214794257,1547771.8565243373,12613736.87423328,6535824.985080289,13950078.691063857,59281756.14189784,104108008.25903396,57288122.519610226,85121783.53862043,180132932.13303024,159137474.42027938,0.0,-50.060347286419415,35.551147173944855,128.64316870121104,714.9609918969954,-48.184863452865024,113.44021180047692,324.9564282377314,75.6155941295653,-44.97241520837658,48.58539570655766,111.61790160482539,-11.655535422720742
8,38,164442937.0750931,16344.293707509309,1000000,602883.0455844273,791155.6858689977,1856387.40413232,15128833.20216764,6622218.027728849,13457118.375684818,53577610.25247222,107804134.89382742,60489229.57424827,89901299.37089716,187036439.50256792,164442937.0750931,0.0,-39.71169544155727,31.228717022894752,134.64249038332858,714.9609918969954,-56.227833705113305,103.21164780948871,298.1358323285591,101.21116710100566,-43.88969436671235,48.62364755455626,108.0464251477942,-12.079732958755681
8,39,187451935.47265145,18645.193547265146,1000000,725835.1424208633,930728.9496402607,2079163.3440930403,16950700.324928623,8023512.1885951925,16947503.362519447,65339179.13933404,127608167.3687643,70132974.27775373,105686713.61667055,212031868.6041182,187451935.47265145,0.0,-27.416485757913673,28.228697571189404,123.3908534699243,715.2654467041285,-52.66560062538904,111.22300264725745,285.53867045594495,95.30114863647631,-45.040371847765634,50.69475479267464,100.62301243765161,-11.592565444659456
8,40,248012598.67042682,24701.25986704268,1000000,724432.5894108987,924426.4728925946,2116223.900388469,17922304.708849665,8811791.99904443,19151820.155624043,73539108.96797702,164983112.60863537,87879709.5869534,140089817.32323027,281052411.63226765,248012598.67042682,0.0,-27.556741058910127,27.60696942752519,128.92290111150294,746.9002124756139,-50.83337694457707,117.34308024634387,283.9797385857439,124.34744576586876,-46.734118300084916,59.410878781542955,100.6230124376516,-11.755747894122512
8,41,298201518.1305408,29720.151813054075,1000000,727652.0198350791,989145.0414969298,2170202.5374552067,17935044.140302047,9080291.795813976,20984607.720132433,81947287.49145052,191278468.4105107,101385063.41769898,161299050.2657154,323603013.67640007,298201518.1305408,0.0,-27.23479801649209,35.93654858830978,119.4018517416733,726.422595622471,-49.37123251673774,131.10058786664058,290.51141000282354,133.41647327919986,-46.99609200126369,59.09547701437559,100.6230124376516,-7.849585594793172
8,42,270614849.139271,26961.484913927103,1000000,729608.178742549,1065855.7735042244,2275246.570052033,18633699.476095118,9763756.084877063,21558216.57587627,81876232.93006998,194969639.5118242,99842406.49477719,154326149.57294354,303871288.5574453,270614849.139271,0.0,-27.0391821257451,46.0860506444959,113.46664592074053,718.9749507311193,-47.6016230840106,120.79839345093302,279.79130899765534,138.12727153476473,-48.790792892284074,54.56974144650292,96.9020087641194,-10.944251948267667
8,43,340960237.21712905,33996.02372171291,1000000,768637.1687388866,1183063.5613405928,2558683.1411232403,21409767.90547094,11759995.81158685,25555645.67914861,94530621.50355718,231474769.2767111,125817122.80634041,194442694.97612345,382861572.3030768,340960237.21712905,0.0,-23.13628312611134,53.91703777240713,116.27605014086133,736.7494810659609,-45.07182019202665,117.30998963425844,269.90112748623176,144.86749964719183,-45.645426843071924,54.543905184839225,96.90200876411953,-10.944251948267679
8,44,347975775.9935373,34697.57759935373,1000000,777821.4161220726,1166290.9130733856,2514840.696187064,20487178.917179443,12315415.978883311,26762629.187127125,92041264.02456692,232383755.84738603,129040031.04963902,198221461.07966202,390739265.69164175,347975775.9935373,0.0,-22.217858387792738,49.9432760399009,115.62722199043873,714.651160538382,-39.887204438107055,117.30998963425839,243.9171218231389,152.47779711647595,-44.47114834722621,53.61237862955128,97.12258378249462,-10.94425194826771
8,45,263297607.15826145,26229.76071582614,1000000,814695.5052913534,1219263.1396239386,2748396.5973894745,21725780.1398993,9003670.606913427,19300235.048067886,68861721.43350211,172488575.73075035,97144768.195575,147063212.84173685,282098974.85011274,263297607.15826145,0.0,-18.530449470864653,49.658753694474186,125.41455638830938,690.4892678347521,-58.55766490806824,114.35963054055188,256.7921388625562,150.48542519710006,-43.68046243989216,51.38562330568788,91.82157753733804,-6.664812483576374
8,46,193210832.4910316,19221.083249103158,1000000,808061.1770723684,1219813.7865801135,2744127.539518908,21318930.71603057,8747017.505571472,17604264.863777366,59178853.63390434,135963641.22880012,71223969.45250821,107916688.2245105,207007493.77830678,193210832.4910316,0.0,-19.193882292763156,50.95562331054413,124.96282381037696,676.892852427994,-58.97065560143581,101.26019929152092,236.16202716690017,129.7503802116653,-47.61542953041964,51.51737407231819,91.82157753733804,-6.664812483576384
8,47,182080757.82915452,18108.075782915454,1000000,786831.3267716167,1172835.555665409,2657465.1174296914,21246954.85770823,8374278.161407422,15882054.094045203,53881029.65146973,123791870.4862118,66152361.11578112,99910341.42495129,195082650.68532154,182080757.82915452,0.0,-21.316867322838327,49.05806565653336,126.58463111838189,699.5196143254875,-60.58598412106429,89.6528129103367,239.25731100281178,129.75038021166526,-46.561627305607836,51.03065066730771,95.25771597113393,-6.664812483576384
8,48,167908652.0563349,16690.86520563349,1000000,654209.4058962477,955279.7215124974,2116456.829725294,19490534.833851606,7654944.599746141,13952052.626528095,46997597.49102915,117722131.90782599,64483279.145476155,90012323.63819224,179898553.29405007,167908652.0563349,0.0,-34.57905941037523,46.02048104212017,121.55362267863292,820.9039636485941,-60.72480993979262,82.26196734318344,236.85077564622327,150.48542519710003,-45.22416634795126,39.59017722272128,99.85991475696012,-6.664812483576379
8,49,159950375.37940118,15895.037537940118,1000000,654209.4058962477,948083.6407478082,2084335.113059677,18915782.260668732,7395537.698044652,13479252.504062964,46015567.73386583,111012008.29834296,59626739.01909468,83004124.67936875,165891972.8289473,159950375.37940118,0.0,-34.57905941037523,44.92051508323414,119.84717629086414,807.521163086943,-60.90281862980592,82.26196734318343,241.38070875959667,141.2488072306061,-46.28802781510915,39.206211919098514,99.85991475696015,-3.581606359984978
8,50,145498974.588037,14449.897458803702,1000000,654209.4058962477,955199.4773041899,2074252.624895778,18824281.54681561,7236242.172980407,13175220.506659973,42534232.878646255,102613329.48442242,56894618.79472503,76888400.96451584,150903753.00305027,145498974.588037,0.0,-34.57905941037523,46.008215212924775,117.15386934149439,807.521163086943,-61.55899944981158,82.07268623285262,222.83507404787284,141.2488072306062,-44.554358502359946,35.141780705004955,96.26335196214144,-3.5816063599849666
8,51,143192345.647628,14219.2345647628,1000000,600662.0168015371,897212.3353781011,1897235.0313406216,17635668.065136157,6533111.897138083,11895012.325717386,37504453.67864113,90479047.15807693,55119810.45315969,71422308.42429079,140175816.56225204,143192345.647628,0.0,-39.93379831984629,49.37057950753464,111.45886614912548,829.5457744460087,-62.955120991116,82.07268623285259,215.29562687005662,141.24880723060616,-39.08002771419633,29.57647683673516,96.26335196214146,2.151961129497915
8,52,131848213.81148478,13084.821381148478,1000000,600662.0168015371,897212.3353781011,1880244.8668808546,18548062.262366846,6368857.778515755,11163354.204679454,35975038.34264196,86107672.0926073,50261627.38911614,65127245.9716242,129070663.30752178,131848213.81148478,0.0,-39.93379831984629,49.37057950753464,109.56520466122284,886.4705703537592,-65.66294802968248,75.28031858926269,222.2601171927515,139.35394112017414,-41.629327366949795,29.57647683673515,98.18228359258056,2.1519611294979244
8,53,156316443.39008102,15531.644339008102,1000000,606984.7748731322,920334.7627623061,1926176.9508407996,18864248.983879782,6477426.977404894,11991790.184967551,37399452.53944982,87983379.65357836,54629480.675479636,76706046.11004718,153023438.47507623,156316443.39008102,0.0,-39.30152251268677,51.62402762979815,109.2909046551218,879.3622011542245,-65.66294802968248,85.13200112943493,211.8754744919765,135.2531218492341,-37.90931777049802,40.411450304114965,99.49332058588897,2.15196112949791
8,54,246342051.51624778,24534.205151624777,1000000,606984.7748731322,999600.0720166047,2086588.2275397459,20487992.539791748,9251208.914541714,17470459.422240935,60085569.883133434,141353178.93097463,89920707.8986527,126258970.08422509,241152542.53803337,246342051.51624778,0.0,-39.30152251268677,64.68289047703614,108.74230464291972,881.889587479784,-54.84570342080109,88.84515076488667,243.92667319693336,135.25312184923413,-36.38579013312276,40.41145030411493,90.99834441637282,2.151961129497919
8,55,249151645.60730368,24815.16456073037,1000000,615219.0644547443,1009351.663906433,2063994.2715191375,19523537.4566585,9121871.628702786,17226212.229803197,56532602.79234613,137028188.58034438,89603099.47132245,125406459.35154054,243902948.95215416,249151645.60730368,0.0,-38.478093554525564,64.06378186622031,104.48713221821863,845.9104478177074,-53.27756740317686,88.84515076488665,228.17779113703622,142.3878997464034,-34.60973220208261,39.957724779015024,94.48994111893644,2.151961129497923
8,56,278111595.84934735,27711.159584934732,1000000,615219.0644547443,1009351.663906433,2030905.2700572016,19411475.752055872,9180332.569213226,18189329.492569618,59693339.75135244,150612897.43297508,100708297.20413592,139982982.87398857,272252820.96815115,278111595.84934735,0.0,-38.478093554525564,64.06378186622031,101.2088890998714,855.8040957522916,-52.706673688934046,98.1336662417719,228.17779113703614,152.3110585876756,-33.13434711064331,38.99846066331831,94.48994111893637,2.1519611294979293
8,57,247409950.6070842,24640.99506070842,1000000,615219.0644547443,990963.8593659527,2049537.6813039824,19551078.726444256,9495770.498241797,18344940.147893574,59903789.68149746,144922671.96352094,90842407.26659638,131409541.00994831,242197944.9747841,247409950.6070842,0.0,-38.478093554525564,61.07495957463915,106.82264665185023,853.9262880985543,-51.4309638301539,93.1906436796283,226.54121081106834,141.92571577534662,-37.316635115958476,44.65660363259535,84.30773223418275,2.1519611294979173
8,58,227133763.6413508,22613.37636413508,1000000,615219.0644547443,974544.6405051103,1986410.002112688,17820992.02276679,8655484.061362995,16721585.371734798,53363562.604115024,131859669.11410524,83424326.73796944,119110189.81434825,222348901.704798,227133763.6413508,0.0,-38.478093554525564,58.40611853743977,103.82955480450069,797.1457052578722,-51.43096383015388,93.19064367962824,219.12980388999307,147.09682539811752,-36.73249197540614,42.776327327718036,86.67496210976017,2.151961129497921
8,59,211949518.81016266,21094.951881016266,1000000,615219.0644547443,926453.8091415779,1898431.2846141208,16811289.63946014,8160575.137922199,16279327.908272801,53477468.60863593,131074819.6830674,81862341.03684533,111744255.27672182,207484532.32481217,211949518.81016266,0.0,-38.478093554525564,50.58925554634338,104.91375456409916,785.5358514004491,-51.45776848215519,99.48750710746785,228.49924093893236,145.1028874278101,-37.54533385223453,36.50263828446707,85.67803043744892,2.1519611294979124
8,60,235378866.70231736,23437.886670231735,1000000,608161.1019562196,934735.0237315348,1888605.066584152,16772716.013045382,8216821.639241162,16741172.54892394,55251115.45276157,135422079.31079155,84617066.00562665,122404735.83838715,230420311.17143983,235378866.70231736,0.0,-39.18388980437803,53.69858754939323,102.04710625313834,788.1007633523697,-51.010786608141856,103.74267915191129,230.03133616416198,145.1028874278101,-37.516048759352,44.657267873419045,88.24460474770135,2.151961129497917
8,61,261687993.03941977,26068.799303941978,1000000,608161.1019562196,954310.5150215089,2044928.0667615093,17936840.0929898,8787116.868911138,17966173.63080671,59024255.85562943,151360489.5912699,95587762.3729199,135336037.35042936,256175202.26330084,261687993.03941977,0.0,-39.18388980437803,56.917387835535706,114.28330030665327,777.1379484949723,-51.01078660814187,104.46039239982252,228.52991999598714,156.43777697340326,-36.847612853894226,41.58301647698176,89.28823931794255,2.1519611294979297
8,62,320211125.57106143,31921.112557106142,1000000,664212.8164222306,1036509.3115364352,2226431.709413348,20890704.390574,10576235.737553786,22129699.57380202,70315936.15819138,180316623.5421034,118913450.39395155,168361250.06461602,313465470.49168265,320211125.57106143,0.0,-33.57871835777694,56.05078461442109,114.80093662767692,838.3042966127435,-49.37348430277994,109.23984792835635,217.74464865051334,156.43777697340323,-34.05297411961266,41.58301647698182,86.18623369176488,2.15196112949792
8,63,318119599.99642956,31711.959999642953,1000000,664212.8164222306,1060677.636110843,2241372.979115885,20365288.613207694,10310236.03654976,21528450.476007085,61433124.94078245,153518537.13247988,103706935.96887903,166911726.66447693,311418005.5663833,318119599.99642956,0.0,-33.57871835777694,59.68942632335257,111.31519161036194,808.6077508278354,-49.37348430277995,108.80657241685626,185.35785707962643,149.8953736774123,-32.446636148321026,60.94557717389776,86.57646876566702,2.1519611294979275
8,64,477089471.57082146,47608.94715708215,1000000,679540.8044935127,1123176.122765004,2366516.353944847,24150169.400335442,13655343.602660734,29276772.36335058,83050469.37063935,207066581.85331327,139880441.45460337,250320406.14354628,467038974.3825042,477089471.57082146,0.0,-32.045919550648726,65.28457383838035,110.69859890887123,920.4945070452819,-43.45653077501368,114.39791787916653,183.67358375407554,149.32620299737528,-32.446636148321026,78.95311420273504,86.57646876566693,2.15196112949792
8,65,525872130.9511687,52487.21309511687,1000000,679540.8044935127,1121032.6568818649,2378617.843215191,25375085.50585761,13966287.673632797,30122855.245320164,85916593.55673937,221263115.93928,154282667.72068238,278541552.773862,514793964.9288977,525872130.9511687,0.0,-32.045919550648726,64.96914526235295,112.18095910169824,966.799594488788,-44.960628131050804,115.6826205305053,185.22061689383588,157.5324588412106,-30.271854364095045,80.5397565967302,84.81765460209112,2.151961129497921
8,66,426173315.4992617,42517.331549926166,1000000,679540.8044935127,1079512.9288492033,2267377.5109649114,23569086.333180763,12972277.073033042,28300793.316316195,80901849.77245888,187543246.84640807,124023878.52591357,226674462.99391133,417195431.96924263,426173315.4992617,0.0,-32.045919550648726,58.85917691930285,110.03708713169478,939.4866412497246,-44.960628131050804,118.16365127714003,185.86424722524197,131.81577105330013,-33.869184515353325,82.76679111155997,84.05047770222306,2.1519611294979213
8,67,378941842.6799721,37794.18426799721,1000000,679540.8044935127,1073367.693960119,2046366.6764044554,21271708.232210293,11497893.8151813,24091958.216689844,70671159.15892746,160383918.48815653,109967919.83479002,200984838.33417842,370958950.2638995,378941842.6799721,0.0,-32.045919550648726,57.9548552290602,90.64917715703936,939.4866412497246,-45.947482498040166,109.53366419926324,193.3392068975514,126.9439477106641,-31.43457219938759,82.76679111156,84.57061405154569,2.1519611294979115
8,68,325878834.80274457,32487.883480274457,1000000,679540.8044935127,1067210.709099927,2037724.6310258813,21044726.491929896,9883668.971026052,21383508.307961818,62206911.690575115,141126379.45721465,95171146.48417199,173941250.49320343,319013782.21180534,325878834.80274457,0.0,-32.045919550648726,57.04880443424722,90.93929752114973,932.756152205661,-53.034937399560974,116.35192731208942,190.91069058772428,126.86607584571105,-32.563177167720745,82.76679111156004,83.40317854865053,2.151961129497927
8,69,357461128.2234976,35646.11282234976,1000000,716570.4074596437,1132090.5482305116,2207335.3981659184,22782355.79788472,10552813.140069472,24452427.486553784,71364200.5449756,160731690.8561438,107562682.55625531,193953948.67524922,349930754.40846854,357461128.2234976,0.0,-28.342959254035634,57.98734310616497,94.97869685565735,932.1202576108121,-53.67988616414606,131.71477749100757,191.8491449743313,125.2273403593255,-33.07935604775986,80.31713607905907,80.41950514468891,2.1519611294979235
8,70,313266897.2728958,31226.68972728958,1000000,716570.4074596437,1087335.7310844176,2126272.0828877655,21282989.392273925,10019916.470144069,25353838.41311713,73779611.8864239,141176229.6844881,94264313.42117763,169974710.30565554,306667531.2045823,313266897.2728958,0.0,-28.342959254035634,51.74164600784954,95.54881000435807,900.9532441101678,-52.92054003568942,153.03442886637743,190.99977164898664,91.348566460087,-33.22933072242612,80.317136079059,80.41950514468891,2.151961129497928
8,71,328172187.0789961,32717.21870789961,1000000,716570.4074596437,1087335.7310844176,2104966.922354007,23522159.436468203,11033579.63136212,26585543.940678056,71203862.09214506,137188092.29134476,92166289.90895097,164973006.7253645,321258822.10227233,328172187.0789961,0.0,-28.342959254035634,51.74164600784954,93.58941881314702,1017.4598131054296,-53.092828653070356,140.95121283314663,167.82924679301868,92.66945395996832,-32.81757303453241,78.99495237178114,94.7341740804188,2.1519611294979253
8,72,303644986.8153356,30264.498681533558,1000000,690580.8071890867,1049800.1526741409,1809809.9539011763,20223898.92842755,9486458.923387382,22857737.830820166,61069699.61627772,124193842.74318814,83599528.19038905,149638935.66742066,297248318.5422208,303644986.8153356,0.0,-30.94191928109133,52.0169894305645,72.39566495499867,1017.4598131054299,-53.09282865307034,140.95121283314666,167.17298128222714,103.36409630887576,-32.68625372736172,78.99495237178117,98.64370006137219,2.1519611294979373
8,73,246779116.16362545,24577.911616362544,1000000,690580.8071890867,1071115.348101358,1906626.8988518117,15507763.878702613,7274253.374660296,17561565.178844523,43750459.928296216,98443625.8373855,66888563.00546004,121614931.55205506,241580399.86210725,246779116.16362545,0.0,-30.94191928109133,55.10355007709876,78.00388186309422,713.361223847284,-53.092828653070356,141.42086169310315,149.12619964534855,125.01163644617077,-32.05394210494626,81.81722866751939,98.6437000613721,2.151961129497923
8,74,247337371.71189642,24633.73717118964,1000000,680523.8051426436,1040537.2448997954,1948265.5720540928,15846436.700654464,7433115.215558733,17954441.449310873,44595572.14211049,100345226.65949546,67411618.81095277,122565937.12198646,242126895.04643688,247337371.71189642,0.0,-31.947619485735636,52.90240209623378,87.23650514227508,713.3612238472842,-53.09282865307037,141.54665881848936,148.38184060480566,125.01163644617075,-32.820303411439106,81.81722866751933,97.5482754278252,2.1519611294979186
8,75,240177581.01232234,23917.758101232233,1000000,680523.8051426436,1077862.3463753876,2037937.5894369935,17066928.759242304,7463135.230201184,18099571.412158933,42444171.89027211,98530746.6457091,66192656.643031016,118173337.2639642,235117934.45438555,240177581.01232234,0.0,-31.947619485735636,58.38716268705081,89.07215715347384,737.4608156649813,-56.27136355063502,142.51967643457832,134.50374002645697,132.14199325276886,-32.8203034114391,78.52937660631859,98.96022224471987,2.1519611294979257
8,76,252834260.2534775,25183.42602534775,1000000,679478.4536754508,1127801.1606510323,1915979.2085634235,17774580.18162853,8034081.389334547,19484228.18990482,45577667.72200101,105840289.97244844,71792076.6299712,127360338.13683963,247507984.63179752,252834260.2534775,0.0,-32.05215463245493,65.98041550111029,69.88625968937725,827.7021432271011,-54.80016232598043,142.51967643457832,133.92082702878494,132.21962698490114,-32.16942560469214,77.40166340817368,94.33678353292984,2.1519611294979297
8,77,204604082.25933343,20360.408225933345,1000000,679478.4536754508,1150690.1140959791,1997814.2849682975,18533765.939348083,8377232.119468061,21345099.13887704,39783219.410689846,92384443.71808878,58958215.00813771,103405771.910249,200293836.747742,204604082.25933343,0.0,-32.05215463245493,69.34902171976745,73.61879280051411,827.7021432271011,-54.80016232598043,154.79894593433346,86.38104771427558,132.21962698490123,-36.18166367051063,75.38823367698024,93.69696008999088,2.151961129497923
8,78,181908537.46466464,18090.853746466466,1000000,679478.4536754508,1083451.6974214271,1909151.5152164735,16710372.837264646,7705000.7657112945,19408819.79182723,35981461.14240653,82070984.76243985,54070231.03913282,94291145.61506447,178076402.50201306,181908537.46466464,0.0,-32.05215463245493,59.453429547441104,76.21011806619342,775.2774572409934,-53.89091050961529,151.8989988709688,85.38716690830317,128.09241803055565,-34.117726020172846,74.38643002435508,88.85803257603287,2.1519611294979186
8,79,219940370.31310263,21894.03703131026,1000000,679478.4536754508,1111154.6490547073,1968278.9021339875,18436995.667271174,8511171.149555385,23583004.96928446,44474831.97944256,95862831.37962487,65653180.245222345,114490237.2270984,215307046.36623126,219940370.31310263,0.0,-32.05215463245493,63.530520069359596,77.13816018395474,836.706462040617,-53.83645305799919,177.08296020479406,88.58848580733681,115.54399896088468,-31.513414218666014,74.38643002435512,88.0571231057514,2.1519611294979244
8,80,158643359.14429566,15764.335914429566,1000000,609257.6897930527,968335.6881002132,1734116.8971378396,14955831.13350927,6904142.125883926,19130201.379145376,32880341.73992359,70871603.45823623,46011454.01683747,81328856.55121538,155301334.7861072,158643359.14429566,0.0,-39.074231020694725,58.93696613482694,79.08220449253706,762.4465373812961,-53.83645305799918,177.082960204794,71.87661064440132,115.54399896088468,-35.07772962417669,76.75784929868513,90.95477469095978,2.1519611294979146
9,20,103340503.49260122,10234.050349260122,1000000,798728.9453402393,936792.1056108307,2038854.152100359,21112750.910754535,9577063.12021564,15171321.56899777,67633055.26460448,76513178.07262549,36951887.5379649,55492909.50726021,105389718.25022957,103340503.49260122,0.0,-20.127105465976065,17.285358327884286,117.64211503158795,935.5204117472008,-54.63848761017107,58.41308946762136,345.79541048560327,13.12985606413731,-51.70519841315365,50.176116038039986,89.91564721694992,-1.9444162026914686
9,21,110779915.21597387,10977.991521597387,1000000,635762.1732647393,722166.3581550891,1551689.2170052954,16491657.192256812,7492508.932407332,12883294.983734313,62811560.653858714,77710885.657287,42075831.418290734,62654386.38388358,115147437.72743464,110779915.21597387,0.0,-36.42378267352607,13.59064576721364,114.86589613082778,962.819604049651,-54.56788335422576,71.94901067131502,387.54267237659985,23.720673150497458,-45.855936317790174,48.90825510021216,83.78192553339522,-3.792982803316148
9,22,95175769.60109948,9417.576960109947,1000000,575756.6995065114,692971.5949499953,1514681.3081916647,15353542.049441742,6806926.568512601,12278407.872855093,62070492.80576387,81253945.39764935,40050724.24874551,56706369.38531055,100586167.15255468,95175769.60109948,0.0,-42.42433004934886,20.358407560684967,118.57769051860834,913.6483474383072,-55.665431816366414,80.3810831404059,405.5255815616642,30.905913139623248,-50.70919442404803,41.58637689825732,77.38072150076835,-5.378868391763536
9,23,62219651.22379456,6121.965122379455,1000000,561309.5198313807,696526.5816270093,1501032.9038709137,14294938.191647422,5750706.66774969,10445912.887097742,48608468.8037111,54577462.40914632,26611775.151747257,38622248.40951867,65756612.89003069,62219651.22379456,0.0,-43.86904801686193,24.089572155528078,115.50260154675883,852.3400955957167,-59.77102810343142,81.6457261796894,365.3348092127955,12.279740037767866,-51.240358241193086,45.13217622381285,70.25578674965129,-5.378868391763482
9,24,69862857.60369183,6886.285760369184,1000000,584142.1215641354,743065.8547552557,1650836.6889314724,16343940.75608595,6515291.127595284,11459735.82223464,52268346.8791016,55601557.06018064,29226531.821384892,43403134.912615724,76381282.20183615,69862857.60369183,0.0,-41.58578784358646,27.20634710703214,122.16559654395773,890.0398304489343,-60.136351294780596,75.88985047340918,356.10429149412374,6.377110393004909,-47.43576732976848,48.505936927000995,75.98102615310138,-8.534060191500195
9,25,60116749.17072147,5911.674917072147,1000000,585988.18239238,785019.3501246558,1665050.9588269594,17121272.82687413,6383477.409238224,11071140.885244774,49522117.633448794,50334594.279195644,27228352.71779613,37342713.07991436,63104694.98608036,60116749.17072147,0.0,-41.401181760762,33.96504805262502,112.10317408896489,928.2732030577727,-62.716104849293096,73.43432388783145,347.3081694719478,1.6406338916292167,-45.90529017326324,37.146427721672666,68.98797591657227,-4.73490255521871
