short_period,long_period,final_balance,total_return,trades_count,profitable_years,losing_years,yearly_returns
17,74,18736412.172467496,1773.6412172467496,52,5,5,"Y2015=-16.29,Y2016=130.89,Y2017=880.28,Y2018=-72.25,Y2019=67.04,Y2020=242.84,Y2021=31.42,Y2022=-21.97,Y2023=-7.59,Y2024=-12.40,Y2025=0.00"
17,75,19445305.09496571,1844.530509496571,52,5,5,"Y2015=-16.29,Y2016=130.89,Y2017=917.63,Y2018=-72.25,Y2019=67.04,Y2020=242.84,Y2021=31.42,Y2022=-21.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
17,76,29283562.167845234,2828.3562167845234,54,5,5,"Y2015=-9.50,Y2016=130.89,Y2017=918.35,Y2018=-72.25,Y2019=67.04,Y2020=242.84,Y2021=82.00,Y2022=-21.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
17,77,56940880.043136016,5594.088004313601,56,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=882.38,Y2018=-52.10,Y2019=68.77,Y2020=242.32,Y2021=114.99,Y2022=-22.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
17,78,50188474.78488919,4918.8474784889195,56,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=841.66,Y2018=-52.10,Y2019=70.48,Y2020=237.43,Y2021=114.99,Y2022=-22.97,Y2023=-7.59,Y2024=-11.92,Y2025=0.00"
17,79,49563874.26176855,4856.387426176854,56,5,5,"Y2015=-12.86,Y2016=129.22,Y2017=841.66,Y2018=-52.10,Y2019=70.48,Y2020=236.59,Y2021=114.99,Y2022=-22.97,Y2023=-3.51,Y2024=-10.53,Y2025=0.00"
17,80,52771488.183297664,5177.148818329766,56,5,5,"Y2015=-12.21,Y2016=129.22,Y2017=896.76,Y2018=-52.10,Y2019=70.48,Y2020=236.59,Y2021=114.67,Y2022=-22.97,Y2023=-3.51,Y2024=-10.53,Y2025=0.00"
18,36,353858491.75357205,35285.8491753572,106,8,3,"Y2015=0.99,Y2016=109.09,Y2017=936.69,Y2018=-50.17,Y2019=112.53,Y2020=400.37,Y2021=91.43,Y2022=-23.20,Y2023=33.51,Y2024=151.75,Y2025=-1.08"
18,37,571907665.8381019,57090.76658381018,104,8,3,"Y2015=7.13,Y2016=109.94,Y2017=936.69,Y2018=-51.21,Y2019=107.42,Y2020=385.16,Y2021=241.68,Y2022=-27.41,Y2023=35.69,Y2024=151.81,Y2025=-1.08"
18,38,769220124.2181069,76822.0124218107,96,8,3,"Y2015=7.31,Y2016=108.13,Y2017=969.77,Y2018=-54.21,Y2019=108.51,Y2020=385.16,Y2021=226.23,Y2022=-32.67,Y2023=46.61,Y2024=151.81,Y2025=-1.08"
18,39,598829918.3616798,59782.99183616798,94,8,3,"Y2015=2.59,Y2016=108.73,Y2017=969.77,Y2018=-59.23,Y2019=94.08,Y2020=373.30,Y2021=226.23,Y2022=-31.14,Y2023=46.23,Y2024=147.05,Y2025=-1.08"
18,40,527707819.0655435,52670.78190655435,90,8,3,"Y2015=2.59,Y2016=135.13,Y2017=903.61,Y2018=-59.88,Y2019=72.92,Y2020=373.30,Y2021=208.62,Y2022=-29.95,Y2023=42.90,Y2024=145.33,Y2025=-1.08"
18,41,220199126.94938898,21919.9126949389,88,8,3,"Y2015=15.63,Y2016=39.02,Y2017=1115.34,Y2018=-60.49,Y2019=83.74,Y2020=353.73,Y2021=202.79,Y2022=-58.29,Y2023=26.73,Y2024=145.33,Y2025=-1.08"
18,42,160906589.50185838,15990.658950185838,86,8,3,"Y2015=15.08,Y2016=21.20,Y2017=1115.34,Y2018=-60.54,Y2019=83.74,Y2020=353.73,Y2021=195.75,Y2022=-58.55,Y2023=76.28,Y2024=150.30,Y2025=-1.08"
18,43,123759095.2398976,12275.90952398976,82,8,3,"Y2015=-7.97,Y2016=20.52,Y2017=1115.34,Y2018=-60.16,Y2019=82.95,Y2020=336.44,Y2021=178.01,Y2022=-58.20,Y2023=76.29,Y2024=147.35,Y2025=1.17"
18,44,133761488.57724397,13276.148857724396,84,8,3,"Y2015=-7.97,Y2016=38.24,Y2017=1098.39,Y2018=-60.78,Y2019=82.95,Y2020=336.44,Y2021=189.18,Y2022=-59.86,Y2023=75.54,Y2024=141.40,Y2025=1.17"
18,45,143878681.49872288,14287.868149872287,82,8,3,"Y2015=59.87,Y2016=29.46,Y2017=1098.39,Y2018=-54.20,Y2019=83.97,Y2020=333.03,Y2021=-0.01,Y2022=-34.14,Y2023=75.54,Y2024=141.49,Y2025=1.17"
18,46,271335072.6919764,27033.507269197646,82,9,2,"Y2015=61.73,Y2016=29.46,Y2017=1090.77,Y2018=-55.82,Y2019=77.39,Y2020=325.60,Y2021=108.06,Y2022=-34.03,Y2023=75.54,Y2024=141.49,Y2025=1.17"
18,47,183100054.60149035,18210.005460149034,78,9,2,"Y2015=62.69,Y2016=17.26,Y2017=991.31,Y2018=-63.76,Y2019=75.08,Y2020=339.71,Y2021=94.20,Y2022=-28.86,Y2023=75.54,Y2024=131.84,Y2025=1.17"
18,48,193599343.0771612,19259.93430771612,74,8,2,"Y2015=66.35,Y2016=17.26,Y2017=991.31,Y2018=-63.29,Y2019=90.71,Y2020=321.44,Y2021=94.20,Y2022=-28.86,Y2023=73.26,Y2024=132.36,Y2025=0.00"
18,49,231379102.28036773,23037.910228036773,80,8,2,"Y2015=66.03,Y2016=29.13,Y2017=991.31,Y2018=-66.97,Y2019=92.54,Y2020=316.47,Y2021=85.10,Y2022=-35.86,Y2023=73.26,Y2024=119.19,Y2025=0.00"
18,50,156132012.83125225,15513.201283125223,80,8,2,"Y2015=62.01,Y2016=29.13,Y2017=1040.47,Y2018=-69.25,Y2019=92.54,Y2020=206.26,Y2021=85.10,Y2022=-35.53,Y2023=73.26,Y2024=110.81,Y2025=0.00"
18,51,204226402.47730148,20322.64024773015,80,8,2,"Y2015=51.27,Y2016=129.44,Y2017=842.27,Y2018=-69.76,Y2019=93.49,Y2020=206.26,Y2021=85.10,Y2022=-39.01,Y2023=76.81,Y2024=110.81,Y2025=0.00"
18,52,163414061.586486,16241.406158648602,80,8,2,"Y2015=52.58,Y2016=26.74,Y2017=1165.61,Y2018=-69.26,Y2019=91.54,Y2020=206.26,Y2021=86.21,Y2022=-37.21,Y2023=77.82,Y2024=115.09,Y2025=0.00"
18,53,220241780.22264668,21924.17802226467,78,8,3,"Y2015=60.36,Y2016=26.36,Y2017=1165.61,Y2018=-66.52,Y2019=97.13,Y2020=300.07,Y2021=86.21,Y2022=-43.24,Y2023=77.82,Y2024=126.20,Y2025=-2.52"
18,54,213951414.4107898,21295.14144107898,74,8,3,"Y2015=60.36,Y2016=26.36,Y2017=1197.11,Y2018=-68.95,Y2019=105.31,Y2020=282.08,Y2021=85.21,Y2022=-41.36,Y2023=77.82,Y2024=126.20,Y2025=-2.52"
18,55,275986681.79603595,27498.668179603595,70,8,3,"Y2015=61.48,Y2016=26.36,Y2017=1237.49,Y2018=-63.60,Y2019=105.31,Y2020=286.06,Y2021=85.21,Y2022=-37.71,Y2023=75.57,Y2024=126.20,Y2025=-2.52"
18,56,272200143.53012455,27120.014353012455,70,8,3,"Y2015=59.61,Y2016=25.94,Y2017=1250.54,Y2018=-62.99,Y2019=107.04,Y2020=283.75,Y2021=85.21,Y2022=-38.19,Y2023=75.98,Y2024=121.29,Y2025=-2.52"
18,57,147871048.08836868,14687.10480883687,68,7,4,"Y2015=-9.74,Y2016=34.56,Y2017=1247.01,Y2018=-62.58,Y2019=103.32,Y2020=282.38,Y2021=82.03,Y2022=-39.12,Y2023=76.38,Y2024=123.78,Y2025=-2.75"
18,58,151254681.8855166,15025.468188551662,66,7,4,"Y2015=-9.74,Y2016=36.17,Y2017=1244.36,Y2018=-63.45,Y2019=100.86,Y2020=264.87,Y2021=82.03,Y2022=-28.99,Y2023=63.31,Y2024=127.95,Y2025=-2.75"
18,59,157538188.97149,15653.818897149,66,7,4,"Y2015=-10.21,Y2016=34.65,Y2017=1246.79,Y2018=-63.45,Y2019=109.79,Y2020=262.91,Y2021=82.03,Y2022=-29.08,Y2023=63.78,Y2024=127.95,Y2025=-2.75"
18,60,139742207.69016156,13874.220769016156,66,7,4,"Y2015=-14.06,Y2016=33.06,Y2017=1222.31,Y2018=-63.45,Y2019=111.11,Y2020=259.57,Y2021=85.52,Y2022=-30.41,Y2023=59.82,Y2024=123.78,Y2025=-2.75"
18,61,151903460.06663686,15090.346006663685,62,7,4,"Y2015=-2.88,Y2016=31.61,Y2017=1174.14,Y2018=-63.45,Y2019=111.11,Y2020=259.57,Y2021=82.15,Y2022=-27.76,Y2023=58.25,Y2024=123.78,Y2025=-2.75"
18,62,67262747.05995627,6626.274705995627,62,7,3,"Y2015=-13.17,Y2016=31.61,Y2017=1006.62,Y2018=-63.45,Y2019=109.85,Y2020=254.98,Y2021=79.51,Y2022=-27.76,Y2023=59.22,Y2024=27.54,Y2025=0.00"
18,63,68137049.15650849,6713.704915650849,62,7,3,"Y2015=-13.01,Y2016=31.61,Y2017=999.58,Y2018=-63.62,Y2019=109.85,Y2020=254.98,Y2021=71.58,Y2022=-27.76,Y2023=70.50,Y2024=27.39,Y2025=0.00"
18,64,59736552.039322,5873.6552039322005,60,7,3,"Y2015=-13.17,Y2016=32.14,Y2017=1027.05,Y2018=-63.62,Y2019=100.92,Y2020=249.80,Y2021=50.86,Y2022=-27.76,Y2023=70.50,Y2024=31.07,Y2025=0.00"
18,65,35628748.96061722,3462.874896061722,60,7,3,"Y2015=-13.17,Y2016=31.26,Y2017=1000.02,Y2018=-64.99,Y2019=100.92,Y2020=254.28,Y2021=51.79,Y2022=-27.70,Y2023=7.76,Y2024=29.96,Y2025=0.00"
18,66,34252675.88271446,3325.2675882714457,60,7,3,"Y2015=-12.45,Y2016=32.21,Y2017=924.01,Y2018=-64.99,Y2019=97.75,Y2020=257.60,Y2021=54.54,Y2022=-27.31,Y2023=7.76,Y2024=29.96,Y2025=0.00"
18,67,34539425.085427746,3353.9425085427742,60,7,3,"Y2015=-11.81,Y2016=30.12,Y2017=952.66,Y2018=-64.99,Y2019=97.75,Y2020=254.66,Y2021=53.33,Y2022=-27.31,Y2023=7.76,Y2024=30.69,Y2025=0.00"
18,68,8244464.737000733,724.4464737000733,58,7,3,"Y2015=-15.52,Y2016=31.09,Y2017=177.92,Y2018=-57.80,Y2019=95.76,Y2020=235.30,Y2021=33.48,Y2022=-27.31,Y2023=2.13,Y2024=31.52,Y2025=0.00"
18,69,28706697.446663607,2770.6697446663607,56,7,3,"Y2015=-11.97,Y2016=32.76,Y2017=1177.37,Y2018=-64.99,Y2019=60.83,Y2020=247.44,Y2021=33.48,Y2022=-26.11,Y2023=2.13,Y2024=31.52,Y2025=0.00"
18,70,30533843.94633648,2953.3843946336483,54,7,3,"Y2015=-12.78,Y2016=32.76,Y2017=1177.37,Y2018=-64.39,Y2019=71.93,Y2020=247.44,Y2021=30.95,Y2022=-26.11,Y2023=2.13,Y2024=32.37,Y2025=0.00"
18,71,29723916.40741331,2872.3916407413312,54,7,3,"Y2015=-17.16,Y2016=32.76,Y2017=1177.37,Y2018=-64.39,Y2019=67.04,Y2020=247.93,Y2021=30.95,Y2022=-23.19,Y2023=2.13,Y2024=32.78,Y2025=0.00"
18,72,19536838.919625968,1853.6838919625968,54,6,4,"Y2015=-19.56,Y2016=32.76,Y2017=1177.37,Y2018=-73.10,Y2019=67.04,Y2020=247.93,Y2021=30.95,Y2022=-23.19,Y2023=-7.59,Y2024=31.49,Y2025=0.00"
18,73,18763126.319264106,1776.3126319264106,52,5,5,"Y2015=-16.29,Y2016=130.89,Y2017=880.28,Y2018=-72.25,Y2019=67.04,Y2020=244.55,Y2021=30.95,Y2022=-21.97,Y2023=-7.59,Y2024=-12.40,Y2025=0.00"
18,74,19761421.66550605,1876.142166550605,52,5,5,"Y2015=-11.70,Y2016=130.89,Y2017=880.28,Y2018=-72.25,Y2019=67.04,Y2020=242.32,Y2021=30.95,Y2022=-21.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
18,75,19966633.755530693,1896.6633755530693,52,5,5,"Y2015=-10.34,Y2016=130.89,Y2017=875.45,Y2018=-72.25,Y2019=67.04,Y2020=242.32,Y2021=30.95,Y2022=-21.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
18,76,19670159.705446742,1867.0159705446742,54,5,5,"Y2015=-9.50,Y2016=130.89,Y2017=876.14,Y2018=-72.25,Y2019=67.04,Y2020=242.32,Y2021=30.95,Y2022=-25.07,Y2023=-7.59,Y2024=-11.05,Y2025=0.00"
18,77,30773869.595477413,2977.3869595477413,54,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=841.66,Y2018=-72.25,Y2019=67.04,Y2020=242.32,Y2021=114.67,Y2022=-22.97,Y2023=-7.59,Y2024=-11.05,Y2025=0.00"
18,78,27829804.289882068,2682.9804289882068,54,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=841.66,Y2018=-72.25,Y2019=68.73,Y2020=231.86,Y2021=114.67,Y2022=-22.97,Y2023=-7.59,Y2024=-10.53,Y2025=0.00"
18,79,28274408.159590717,2727.4408159590716,54,5,5,"Y2015=-12.86,Y2016=129.22,Y2017=853.88,Y2018=-72.25,Y2019=68.73,Y2020=231.03,Y2021=114.67,Y2022=-22.97,Y2023=-3.51,Y2024=-10.53,Y2025=0.00"
18,80,30329215.830850333,2932.9215830850335,54,5,5,"Y2015=-12.21,Y2016=129.22,Y2017=909.70,Y2018=-72.25,Y2019=68.73,Y2020=231.03,Y2021=117.78,Y2022=-22.97,Y2023=-3.51,Y2024=-11.28,Y2025=0.00"
19,38,625227274.2778974,62422.72742778973,94,8,3,"Y2015=3.34,Y2016=108.13,Y2017=936.69,Y2018=-54.16,Y2019=114.38,Y2020=385.16,Y2021=226.23,Y2022=-32.17,Y2023=23.15,Y2024=151.81,Y2025=-1.08"
19,39,462578199.48102975,46157.81994810297,92,8,3,"Y2015=1.48,Y2016=108.73,Y2017=965.88,Y2018=-59.37,Y2019=82.35,Y2020=373.30,Y2021=226.23,Y2022=-31.37,Y2023=22.83,Y2024=147.05,Y2025=-1.08"
19,40,443084154.7072195,44208.41547072194,88,8,3,"Y2015=1.00,Y2016=135.47,Y2017=906.36,Y2018=-60.31,Y2019=81.13,Y2020=373.30,Y2021=202.79,Y2022=-30.50,Y2023=20.31,Y2024=145.33,Y2025=-1.08"
19,41,294683217.04178166,29368.321704178168,86,8,3,"Y2015=13.83,Y2016=33.43,Y2017=1107.62,Y2018=-61.03,Y2019=75.91,Y2020=353.73,Y2021=195.75,Y2022=-24.99,Y2023=8.89,Y2024=145.33,Y2025=-1.08"
19,42,254958135.10372996,25395.813510373,86,8,3,"Y2015=11.96,Y2016=21.20,Y2017=1107.62,Y2018=-59.99,Y2019=75.91,Y2020=353.73,Y2021=178.01,Y2022=-25.53,Y2023=76.28,Y2024=150.30,Y2025=-1.08"
19,43,256341446.86154228,25534.144686154228,84,9,2,"Y2015=7.96,Y2016=12.95,Y2017=1107.62,Y2018=-59.62,Y2019=84.71,Y2020=336.44,Y2021=189.18,Y2022=-25.53,Y2023=76.29,Y2024=147.35,Y2025=1.17"
19,44,136276887.0089951,13527.688700899509,82,8,3,"Y2015=-7.97,Y2016=38.24,Y2017=1090.77,Y2018=-60.78,Y2019=77.60,Y2020=336.44,Y2021=74.75,Y2022=-29.84,Y2023=75.54,Y2024=141.40,Y2025=1.17"
19,45,89288359.92621817,8828.835992621816,80,7,4,"Y2015=-9.21,Y2016=38.14,Y2017=1090.77,Y2018=-55.90,Y2019=77.82,Y2020=333.03,Y2021=-0.01,Y2022=-27.07,Y2023=75.54,Y2024=141.49,Y2025=1.17"
19,46,161949093.54768893,16094.909354768894,80,8,3,"Y2015=-8.15,Y2016=38.14,Y2017=1090.77,Y2018=-55.82,Y2019=76.76,Y2020=325.60,Y2021=108.06,Y2022=-34.79,Y2023=75.54,Y2024=141.49,Y2025=1.17"
19,47,194154106.00208297,19315.4106002083,80,9,2,"Y2015=57.60,Y2016=30.32,Y2017=1007.41,Y2018=-63.76,Y2019=76.76,Y2020=339.71,Y2021=94.20,Y2022=-31.61,Y2023=75.54,Y2024=131.84,Y2025=1.17"
19,48,177271430.56005695,17627.143056005694,76,8,3,"Y2015=56.16,Y2016=17.26,Y2017=1007.41,Y2018=-63.29,Y2019=92.54,Y2020=321.44,Y2021=94.20,Y2022=-31.53,Y2023=73.26,Y2024=132.36,Y2025=-1.08"
19,49,217138360.35227236,21613.836035227236,80,8,2,"Y2015=56.67,Y2016=29.13,Y2017=1007.41,Y2018=-66.97,Y2019=96.06,Y2020=316.47,Y2021=85.10,Y2022=-38.26,Y2023=73.26,Y2024=119.19,Y2025=0.00"
19,50,144466335.62124208,14346.633562124209,80,8,2,"Y2015=52.35,Y2016=29.13,Y2017=1057.29,Y2018=-69.25,Y2019=96.06,Y2020=206.26,Y2021=85.10,Y2022=-38.61,Y2023=73.26,Y2024=110.81,Y2025=0.00"
19,51,212930233.86968443,21193.02338696844,80,8,2,"Y2015=52.09,Y2016=129.44,Y2017=842.27,Y2018=-69.76,Y2019=104.30,Y2020=206.26,Y2021=85.10,Y2022=-40.10,Y2023=76.81,Y2024=110.81,Y2025=0.00"
19,52,194618988.45382035,19361.898845382035,80,8,2,"Y2015=51.69,Y2016=26.74,Y2017=1175.01,Y2018=-69.26,Y2019=93.77,Y2020=306.58,Y2021=86.21,Y2022=-44.41,Y2023=77.82,Y2024=115.09,Y2025=0.00"
19,53,220889266.32631987,21988.92663263199,78,8,3,"Y2015=60.92,Y2016=26.36,Y2017=1175.01,Y2018=-66.52,Y2019=97.77,Y2020=300.07,Y2021=86.21,Y2022=-43.87,Y2023=77.82,Y2024=126.20,Y2025=-2.52"
19,54,209562596.7151924,20856.25967151924,76,8,3,"Y2015=58.75,Y2016=26.36,Y2017=1197.11,Y2018=-68.95,Y2019=96.36,Y2020=282.08,Y2021=85.21,Y2022=-38.99,Y2023=76.81,Y2024=126.20,Y2025=-2.52"
19,55,168562457.57667866,16756.245757667868,68,7,4,"Y2015=-8.73,Y2016=34.83,Y2017=1222.75,Y2018=-63.60,Y2019=109.45,Y2020=286.06,Y2021=85.21,Y2022=-37.62,Y2023=75.98,Y2024=126.20,Y2025=-2.52"
19,56,164662009.25561857,16366.200925561858,68,7,4,"Y2015=-9.08,Y2016=34.38,Y2017=1250.54,Y2018=-62.99,Y2019=109.45,Y2020=283.75,Y2021=85.21,Y2022=-39.19,Y2023=75.98,Y2024=121.29,Y2025=-2.52"
19,57,152357522.16492948,15135.752216492949,68,7,4,"Y2015=-9.74,Y2016=34.56,Y2017=1243.31,Y2018=-62.58,Y2019=108.90,Y2020=282.38,Y2021=82.03,Y2022=-38.78,Y2023=76.38,Y2024=123.78,Y2025=-2.75"
19,58,150555754.81686363,14955.575481686365,66,7,4,"Y2015=-12.25,Y2016=36.17,Y2017=1240.67,Y2018=-63.45,Y2019=106.49,Y2020=264.87,Y2021=82.03,Y2022=-29.08,Y2023=63.31,Y2024=127.95,Y2025=-2.75"
19,59,155953880.11226144,15495.388011226143,64,7,4,"Y2015=-7.32,Y2016=34.65,Y2017=1241.87,Y2018=-63.45,Y2019=105.26,Y2020=262.91,Y2021=82.03,Y2022=-28.93,Y2023=63.78,Y2024=123.78,Y2025=-2.75"
19,60,133801378.89210796,13280.137889210797,64,7,4,"Y2015=-8.76,Y2016=33.06,Y2017=1174.14,Y2018=-63.45,Y2019=100.92,Y2020=259.57,Y2021=82.03,Y2022=-30.25,Y2023=59.82,Y2024=123.78,Y2025=-2.75"
19,61,148980493.18301252,14798.049318301253,62,7,4,"Y2015=-2.88,Y2016=31.61,Y2017=1169.51,Y2018=-63.45,Y2019=109.85,Y2020=259.57,Y2021=78.72,Y2022=-27.76,Y2023=59.71,Y2024=123.78,Y2025=-2.75"
19,62,74860616.03222257,7386.061603222257,64,7,3,"Y2015=-13.17,Y2016=31.61,Y2017=1133.47,Y2018=-63.45,Y2019=109.85,Y2020=254.98,Y2021=79.51,Y2022=-27.87,Y2023=59.22,Y2024=27.54,Y2025=0.00"
19,63,56059129.20655903,5505.912920655904,60,7,3,"Y2015=-13.17,Y2016=31.61,Y2017=999.58,Y2018=-63.62,Y2019=108.63,Y2020=254.98,Y2021=53.59,Y2022=-27.87,Y2023=58.15,Y2024=27.39,Y2025=0.00"
19,64,57271671.20528962,5627.167120528961,60,7,3,"Y2015=-13.17,Y2016=32.14,Y2017=1000.02,Y2018=-63.62,Y2019=99.75,Y2020=249.80,Y2021=53.59,Y2022=-27.87,Y2023=70.50,Y2024=27.39,Y2025=0.00"
19,65,35394550.37085472,3439.455037085472,60,7,3,"Y2015=-13.01,Y2016=31.26,Y2017=973.36,Y2018=-64.99,Y2019=99.75,Y2020=254.28,Y2021=54.54,Y2022=-27.81,Y2023=7.76,Y2024=30.69,Y2025=0.00"
19,66,33599975.36929322,3259.997536929322,60,7,3,"Y2015=-12.30,Y2016=30.64,Y2017=904.08,Y2018=-64.99,Y2019=99.04,Y2020=257.60,Y2021=54.54,Y2022=-27.42,Y2023=7.76,Y2024=30.69,Y2025=0.00"
19,67,10860896.907082627,986.0896907082627,58,7,3,"Y2015=-11.81,Y2016=30.12,Y2017=177.92,Y2018=-57.80,Y2019=96.39,Y2020=254.66,Y2021=52.78,Y2022=-27.42,Y2023=7.76,Y2024=30.69,Y2025=0.00"
19,68,8590614.722201183,759.0614722201183,58,7,3,"Y2015=-10.71,Y2016=31.29,Y2017=177.92,Y2018=-57.80,Y2019=94.91,Y2020=233.21,Y2021=33.00,Y2022=-27.42,Y2023=2.13,Y2024=31.52,Y2025=0.00"
19,69,32465768.15982899,3146.576815982899,54,7,3,"Y2015=-10.70,Y2016=32.76,Y2017=1177.37,Y2018=-64.99,Y2019=106.22,Y2020=201.13,Y2021=33.00,Y2022=-26.11,Y2023=2.13,Y2024=31.06,Y2025=0.00"
19,70,31561185.039858457,3056.1185039858456,54,7,3,"Y2015=-12.78,Y2016=32.76,Y2017=1177.37,Y2018=-64.39,Y2019=71.93,Y2020=244.23,Y2021=30.95,Y2022=-23.70,Y2023=2.13,Y2024=32.37,Y2025=0.00"
19,71,30854856.510014478,2985.485651001448,54,7,3,"Y2015=-12.45,Y2016=32.76,Y2017=1177.37,Y2018=-64.39,Y2019=67.04,Y2020=247.93,Y2021=30.75,Y2022=-23.19,Y2023=2.13,Y2024=30.60,Y2025=0.00"
19,72,20353775.423488766,1935.3775423488767,54,6,4,"Y2015=-14.98,Y2016=32.76,Y2017=1177.37,Y2018=-73.10,Y2019=67.04,Y2020=247.42,Y2021=30.75,Y2022=-23.19,Y2023=-7.59,Y2024=29.33,Y2025=0.00"
19,73,30273838.13486734,2927.383813486734,54,6,4,"Y2015=-11.70,Y2016=132.99,Y2017=880.28,Y2018=-72.25,Y2019=67.04,Y2020=244.04,Y2021=30.75,Y2022=-21.97,Y2023=-7.59,Y2024=32.49,Y2025=0.00"
19,74,19910937.547693748,1891.0937547693748,52,5,5,"Y2015=-11.70,Y2016=132.99,Y2017=880.28,Y2018=-72.25,Y2019=67.04,Y2020=242.32,Y2021=30.75,Y2022=-21.97,Y2023=-7.59,Y2024=-12.42,Y2025=0.00"
19,75,19556432.09649314,1855.643209649314,52,5,5,"Y2015=-10.34,Y2016=130.89,Y2017=888.11,Y2018=-72.25,Y2019=67.04,Y2020=236.67,Y2021=30.75,Y2022=-21.97,Y2023=-7.59,Y2024=-11.05,Y2025=0.00"
19,76,19752476.197064612,1875.2476197064614,52,5,5,"Y2015=-9.50,Y2016=130.89,Y2017=888.81,Y2018=-72.25,Y2019=67.04,Y2020=236.67,Y2021=30.75,Y2022=-21.97,Y2023=-7.59,Y2024=-11.05,Y2025=0.00"
19,77,22093429.733798224,2109.3429733798225,52,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=853.88,Y2018=-72.25,Y2019=67.04,Y2020=234.00,Y2021=57.26,Y2022=-22.97,Y2023=-7.59,Y2024=-11.80,Y2025=0.00"
19,78,20890680.509993467,1989.0680509993465,52,5,5,"Y2015=-9.50,Y2016=129.22,Y2017=853.88,Y2018=-72.25,Y2019=68.73,Y2020=238.55,Y2021=57.26,Y2022=-22.97,Y2023=-7.59,Y2024=-11.28,Y2025=0.00"
19,79,28861956.02251786,2786.195602251786,54,5,5,"Y2015=-12.86,Y2016=129.22,Y2017=848.81,Y2018=-72.25,Y2019=68.73,Y2020=237.71,Y2021=117.78,Y2022=-22.97,Y2023=-3.51,Y2024=-11.28,Y2025=0.00"
19,80,30776315.423241004,2977.6315423241003,54,5,5,"Y2015=-12.21,Y2016=129.22,Y2017=904.33,Y2018=-72.25,Y2019=68.73,Y2020=237.71,Y2021=117.78,Y2022=-22.97,Y2023=-3.51,Y2024=-11.28,Y2025=0.00"
20,40,435588156.52222383,43458.81565222238,90,8,3,"Y2015=0.42,Y2016=135.47,Y2017=899.96,Y2018=-59.53,Y2019=83.08,Y2020=373.30,Y2021=202.79,Y2022=-32.86,Y2023=20.26,Y2024=145.33,Y2025=-1.08"
20,41,692947386.800089,69194.7386800089,88,8,3,"Y2015=13.18,Y2016=126.23,Y2017=899.96,Y2018=-61.03,Y2019=77.60,Y2020=353.73,Y2021=195.75,Y2022=-24.23,Y2023=76.28,Y2024=150.30,Y2025=-1.08"
20,42,420505692.00006783,41950.56920000678,86,8,3,"Y2015=13.79,Y2016=21.20,Y2017=1074.54,Y2018=-59.99,Y2019=77.60,Y2020=353.73,Y2021=178.01,Y2022=-24.69,Y2023=76.28,Y2024=150.30,Y2025=-1.08"
20,43,236894234.37012628,23589.42343701263,84,9,2,"Y2015=3.59,Y2016=12.95,Y2017=1074.54,Y2018=-59.62,Y2019=80.85,Y2020=336.44,Y2021=189.18,Y2022=-24.69,Y2023=76.29,Y2024=147.35,Y2025=1.17"
20,44,120087041.19423482,11908.70411942348,80,8,3,"Y2015=-11.32,Y2016=20.52,Y2017=1108.33,Y2018=-60.78,Y2019=80.85,Y2020=336.44,Y2021=74.75,Y2022=-28.77,Y2023=75.54,Y2024=141.40,Y2025=1.17"
20,45,88919485.70671844,8791.948570671844,80,7,4,"Y2015=-12.51,Y2016=38.14,Y2017=1108.33,Y2018=-55.94,Y2019=81.08,Y2020=333.03,Y2021=-0.01,Y2022=-26.99,Y2023=75.54,Y2024=141.49,Y2025=1.17"
20,46,170000777.70569155,16900.077770569154,78,8,3,"Y2015=-12.45,Y2016=38.14,Y2017=1108.33,Y2018=-55.82,Y2019=79.99,Y2020=325.60,Y2021=108.06,Y2022=-30.50,Y2023=75.54,Y2024=141.49,Y2025=1.17"
20,47,123948642.65887156,12294.864265887156,78,8,3,"Y2015=-11.93,Y2016=39.06,Y2017=1007.41,Y2018=-63.76,Y2019=79.99,Y2020=339.71,Y2021=94.20,Y2022=-28.09,Y2023=75.54,Y2024=131.84,Y2025=1.17"
20,48,176373858.77179825,17537.385877179822,80,8,3,"Y2015=-11.46,Y2016=37.99,Y2017=1015.63,Y2018=-64.28,Y2019=96.06,Y2020=321.44,Y2021=94.20,Y2022=-32.62,Y2023=73.26,Y2024=132.36,Y2025=0.49"
20,49,136326547.57955602,13532.6547579556,76,7,3,"Y2015=-9.44,Y2016=37.79,Y2017=1015.63,Y2018=-66.97,Y2019=96.06,Y2020=316.47,Y2021=85.10,Y2022=-37.62,Y2023=73.26,Y2024=119.19,Y2025=0.00"
20,50,135600302.17674756,13460.030217674755,80,8,2,"Y2015=50.82,Y2016=29.13,Y2017=1065.89,Y2018=-69.25,Y2019=98.34,Y2020=206.26,Y2021=85.10,Y2022=-42.89,Y2023=73.26,Y2024=110.81,Y2025=0.00"
